bin coverage transcript strand gene cigar MD NM fileName species introns_len introns_num swap.introns_len
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168302112-processed-gene-0.1-mRNA-1 0 6982140 2013M MD:Z:85C329C68C407T37G8T92C125A854 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_4.iteration.1 0.99 genemark-168577311-processed-gene-0.22-mRNA-1 16 4302426 411M MD:Z:133C32C89A100T29T23 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168241545-processed-gene-0.4-mRNA-1 16 6981742 1284M MD:Z:78T47T154C225A476T299 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_2.iteration.1 0.99 maker-168407861-augustus-gene-0.4-mRNA-1 16 4632475 470M966N57M531N132M93N44M317N330M MD:Z:232G238T1TCAA1CC104G448 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 966,531,93,317 4 317,93,531,966
OverlapSucceeded_4.iteration.1 0.99 augustus_masked-168563105-processed-gene-0.1-mRNA-1 16 4364295 1833M MD:Z:42A421G114C2T23C135T181G30T175G62G2A128G506 NM:i:12 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_2.iteration.1 0.99 maker-168496163-snap-gene-1.83-mRNA-1 16 4632637 376M1962N404M MD:Z:42T18A35C42C227T411 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 1962 1 1962
OverlapSucceeded_1.iteration.1 0.99 snap_masked-168520988-processed-gene-0.78-mRNA-1 0 1958864 336M MD:Z:61G95C178 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168533952-processed-gene-0.1-mRNA-1 0 6894768 1617M MD:Z:173C1443 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.2 0.99 augustus_masked-168383578-processed-gene-0.4-mRNA-1 16 7954762 1787M272N317M3310N673M1544N371M MD:Z:922G574G315A633G345G354 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 272,3310,1544 3 1544,3310,272
OverlapSucceeded_1.iteration.1 0.99 maker-168574279-augustus-gene-0.77-mRNA-1 16 4672889 427M184N237M292N174M1969N140M644N848M MD:Z:76T175T15A33C343G398T2A267C186T13A38G59G33A175 NM:i:13 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 184,292,1969,644 4 644,1969,292,184
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-167799996-processed-gene-0.7-mRNA-1 0 5155723 1104M MD:Z:11T1092 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-167814796-processed-gene-0.9-mRNA-1 16 934691 354M MD:Z:218T135 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_4.iteration.1 0.99 maker-164545528-augustus-gene-0.3-mRNA-1 0 4298790 1089M214N99M MD:Z:95C206C514T18C77A16T2G253 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 214 1 214
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168533198-processed-gene-0.0-mRNA-1 0 6932781 1536M MD:Z:14C50G58G290C318T157C419A223 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_2.iteration.1 0.99 maker-168490736-augustus-gene-0.82-mRNA-1 0 4632051 360M163N216M MD:Z:576 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 163 1 163
OverlapSucceeded_1.iteration.1 0.99 snap_masked-168182857-processed-gene-0.25-mRNA-1 16 772341 2414M MD:Z:412A217A7C56G192A706G632A185 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.1 0.99 maker-168577029-snap-gene-0.19-mRNA-1 16 4672234 477M123N614M178N394M322N47M315N157M MD:Z:94G60G108G44G46T42T659C68T119A440 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 123,178,322,315 4 315,322,178,123
OverlapSucceeded_3.iteration.1 0.99 maker-168028912-augustus-gene-0.14-mRNA-1 0 5014167 381M89N237M88N1104M MD:Z:10G191C81G110T152T847A3A16A304 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 89,88 2 89,88
OverlapSucceeded_3.iteration.2.extra 0.99 maker-168272606-snap-gene-0.19-mRNA-1 0 10713707 1023M81N180M MD:Z:129C90C99A11G168G91C199CC9A13C44C23A2C107A2G159T41 NM:i:16 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 81 1 81
OverlapSucceeded_3.iteration.1 0.99 maker-168337298-snap-gene-0.121-mRNA-1 0 5014045 141M273N212M164N652M MD:Z:185G672T146 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 273,164 2 273,164
OverlapSucceeded_1.iteration.1 0.99 maker-168564779-snap-gene-0.52-mRNA-1 16 4672912 936M3017N941M MD:Z:75A116C134A498A175T224C234C17G144C251 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 3017 1 3017
OverlapSucceeded_3.iteration.3 0.99 maker-168190802-snap-gene-0.57-mRNA-1 0 6294025 107M264N98M105N120M257N144M227N532M MD:Z:558A41A56C68G274 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 264,105,257,227 4 264,105,257,227
OverlapSucceeded_1.iteration.1 0.99 snap_masked-168444801-processed-gene-0.22-mRNA-1 16 4672572 2166M MD:Z:284C615A121G47T103T346G57T16G383G72T112 NM:i:10 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168449673-processed-gene-3.7-mRNA-1 0 6896194 870M MD:Z:437T143C218T52CA15 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_2.iteration.1 0.99 maker-168507751-augustus-gene-0.32-mRNA-1 16 4632585 285M156N246M1862N277M121N366M124N32M MD:Z:327T590C196T90 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 156,1862,121,124 4 124,121,1862,156
OverlapSucceeded_4.iteration.4 0.99 augustus_masked-168559742-processed-gene-0.12-mRNA-1 16 5793766 750M MD:Z:108C44T159G5G430 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_4.iteration.1 0.99 augustus_masked-168577330-processed-gene-0.5-mRNA-1 16 4294297 1512M MD:Z:391T106C62C164C26G182G537A37 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_3.iteration.1 0.99 maker-168231973-augustus-gene-0.54-mRNA-1 0 5014372 34M83N57M106N828M137N84M347N166M143N81M69N65M113N558M MD:Z:593C1279 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 83,106,137,347,143,69,113 7 83,106,137,347,143,69,113
OverlapSucceeded_3.iteration.1 0.99 maker-168186080-augustus-gene-0.58-mRNA-1 16 5014060 780M171N227M119N118M380N131M342N47M193N583M MD:Z:186T1429C63G205 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 171,119,380,342,193 5 193,342,380,119,171
OverlapSucceeded_1.iteration.2 0.99 maker-168574599-snap-gene-0.73-mRNA-1 0 6876097 302M1973N121M365N144M271N194M146N76M91N796M MD:Z:139C1128A364 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 1973,365,271,146,91 5 1973,365,271,146,91
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168318940-processed-gene-0.4-mRNA-1 16 6982084 1386M MD:Z:77C937G61T5T302 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_4.iteration.1 0.99 maker-164014596-augustus-gene-0.3-mRNA-1 0 4363804 34M85N253M76N103M646N56M130N639M207N89M MD:Z:79C87G118A6C431C105C342 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 85,76,646,130,207 5 85,76,646,130,207
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168553891-processed-gene-0.2-mRNA-1 16 6981689 2133M MD:Z:24G84C736T212T359T70C60C112C216G251 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_4.iteration.1 0.99 maker-167232503-snap-gene-0.5-mRNA-3 0 4364518 319M414N256M182N202M170N720M MD:Z:68G616T192T469T105T42 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 414,182,170 3 414,182,170
OverlapSucceeded_1.iteration.3 0.99 snap_masked-168186752-processed-gene-0.54-mRNA-1 16 1239410 354M MD:Z:137C28T42T129A14 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_3.iteration.2 0.99 maker-168186925-augustus-gene-0.36-mRNA-1 0 5281316 153M129N39M131N288M262N165M81N107M523N495M115N494M169N94M110N965M MD:Z:764T362A35G65A367T65A107G181G846 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 129,131,262,81,523,115,169,110 8 129,131,262,81,523,115,169,110
OverlapSucceeded_3.iteration.1 0.99 maker-168254410-snap-gene-0.6-mRNA-1 0 5014944 810M377N183M1602N2653M MD:Z:528G1032C72T133T329A666A522G75C223C57 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 377,1602 2 377,1602
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-166192049-processed-gene-0.0-mRNA-1 16 5155732 1746M MD:Z:15G146G131T62A5A122A194A53C283G237T88G189G209 NM:i:12 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168501013-processed-gene-0.5-mRNA-1 0 6981966 2598M MD:Z:243A1231C244A877 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168496682-processed-gene-0.2-mRNA-1 16 6897817 885M MD:Z:270A260C353 NM:i:2 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168553413-processed-gene-0.15-mRNA-1 0 6981727 1554M MD:Z:57G58A128T516C710T80 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
NonSucceededWS77111_6.iteration.1 0.99 maker-167839836-snap-gene-0.27-mRNA-1 16 4832227 586M241N413M156N514M MD:Z:54C46T23G36T53A26C2A26A57A1C6C104C5T4T42A23C425T114T29A60C73G283 NM:i:21 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 241,156 2 156,241
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168255453-processed-gene-0.4-mRNA-1 0 6981596 1251M MD:Z:207A1C27C46C267G7T118T255A296G18 NM:i:9 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_2.iteration.1 0.99 maker-168546370-augustus-gene-0.16-mRNA-1 16 4632016 276M908N1301M860N75M MD:Z:139T5T928A61A509A5 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 908,860 2 860,908
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168308079-processed-gene-0.0-mRNA-1 16 6982171 2385M MD:Z:339T215G945T312A173A195T200 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_1.iteration.1 0.99 snap_masked-168514912-processed-gene-0.16-mRNA-1 0 4672482 2592M MD:Z:77C84C49T1C423G67C14G2C91T13C47T11A19A39T77T15A70C110C98T76G118G353A83G63C48T41T1T103T188A110A71 NM:i:30 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.4 0.99 augustus_masked-168356447-processed-gene-0.26-mRNA-1 16 1189623 303M MD:Z:54T117A6A81T41 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_2.iteration.1 0.99 maker-168420031-augustus-gene-0.11-mRNA-1 16 167829 3850M659N146M MD:Z:1056C158T1181T924C148G18C421G83 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 659 1 659
OverlapSucceeded_3.iteration.1 0.99 maker-168199335-augustus-gene-0.27-mRNA-1 16 5014395 1191M868N75M156N1203M MD:Z:148T855T82G474N155T579T170 NM:i:6 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 868,156 2 156,868
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-163245988-processed-gene-0.2-mRNA-1 16 5080362 489M MD:Z:181A22C16C210TG55 NM:i:5 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_2.iteration.3 0.99 maker-168431716-augustus-gene-0.6-mRNA-2 0 6475805 134M188N86M356N111M134N185M268N136M309N118M157N102M167N280M MD:Z:63T4T3C2C12AG411T427T222 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 188,356,134,268,309,157,167 7 188,356,134,268,309,157,167
OverlapSucceeded_2.iteration.1 0.99 maker-168555726-augustus-gene-0.24-mRNA-1 0 4631702 131M555N313M MD:Z:444 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 555 1 555
OverlapSucceeded_4.iteration.1 0.99 augustus_masked-168561855-processed-gene-0.15-mRNA-1 0 4306143 1410M MD:Z:123G832T398T11C42 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_3.iteration.1 0.99 maker-168050500-snap-gene-0.10-mRNA-1 16 4948577 323M96N49M MD:Z:196G175 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 96 1 96
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168304668-processed-gene-0.0-mRNA-1 0 6981726 2433M MD:Z:80C105T208C210C42G18T35T61C334C705T54T161G140A22A11G232 NM:i:15 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168519296-processed-gene-0.1-mRNA-1 16 6982065 435M MD:Z:54C44C324A10 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.1 0.99 augustus_masked-163111636-processed-gene-0.0-mRNA-1 16 5156105 2556M MD:Z:707C178G739A47G17G359A470T21C10 NM:i:8 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_3.iteration.1 0.99 maker-168167480-snap-gene-0.64-mRNA-1 16 4945909 460M420N45M123N289M MD:Z:626G167 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 420,123 2 123,420
OverlapSucceeded_2.iteration.1 0.99 maker-168559791-augustus-gene-0.66-mRNA-1 16 4631764 111M166N2007M MD:Z:441G448G289A937 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 166 1 166
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168411355-processed-gene-0.2-mRNA-1 16 6981716 1371M MD:Z:128G248C44C29A21G8G2T164T149C186G186C195 NM:i:11 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168451601-processed-gene-0.1-mRNA-1 16 6982255 1323M257N61M1905N377M1297N1598M3073N696M MD:Z:660A437A1107C1125A722 NM:i:4 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 257,1905,1297,3073 4 3073,1297,1905,257
OverlapSucceeded_2.iteration.1 0.99 maker-168549481-augustus-gene-0.88-mRNA-1 0 4631703 1709M689N370M MD:Z:2079 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 689 1 689
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168488180-processed-gene-0.7-mRNA-1 16 6982151 30M464N72M190N331M215N32M MD:Z:346A118 NM:i:1 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 464,190,215 3 215,190,464
OverlapSucceeded_1.iteration.1 0.99 snap_masked-168302458-processed-gene-0.7-mRNA-1 16 4672386 2586M MD:Z:194C7C65C185C782G164C43C926G5A80C125 NM:i:10 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168400707-processed-gene-0.8-mRNA-1 16 6981541 1962M MD:Z:1185T59G420N28T15A102C31C115 NM:i:7 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_5.iteration.1 0.99 augustus_masked-168369370-processed-gene-0.3-mRNA-1 16 6981857 2178M MD:Z:1217A363T164G431 NM:i:3 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_6.iteration.2 0.99 augustus_masked-166434217-processed-gene-0.0-mRNA-1 0 6397248 321M MD:Z:321 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 NA 0 NA
OverlapSucceeded_2.iteration.1 0.99 maker-168510509-snap-gene-0.92-mRNA-1 16 4632314 444M393N123M244N285M MD:Z:852 NM:i:0 /projects/btl/kgagalova/PHD_projects/SpruceUp/KollectorGeneReconstruction3species/PreliminaryResults1June/data/OverlapTranscriptsQ903_sam.txt Q903 393,244 2 244,393
