transcript bin.PG29 coverage.PG29 strand.PG29 gene.PG29 cigar.PG29 MD.PG29 NM.PG29 introns_len.PG29 introns_num.PG29 bin.WS coverage.WS strand.WS gene.WS cigar.WS MD.WS NM.WS introns_len.WS introns_num.WS swap.introns_len.PG29 swap.introns_len.WS
maker-168356536-augustus-gene-0.54-mRNA-1 myseq12000.fa.r112 0.99 0 7748186 1852M159N572M91N102M MD:Z:802C81C1376T31A232 NM:i:4 159,91 2 cdhit-output-4_17.iteration.1 0.99 0 3052779 1852M159N572M91N102M MD:Z:802C81C234A1406 NM:i:3 159,91 2 159,91 159,91
maker-168357075-augustus-gene-0.16-mRNA-1 myseq0.fa.r112 0.99 0 7098982 389M79N102M88N827M96N688M MD:Z:653C237G58T744T310 NM:i:4 79,88,96 3 cdhit-output-4_10.iteration.1 0.99 0 2915093 389M79N102M88N827M96N688M MD:Z:653C237G58T744T310 NM:i:4 79,88,96 3 79,88,96 79,88,96
maker-168357190-augustus-gene-0.26-mRNA-1 myseq12000.fa.r112 0.99 16 7732791 1341M251N659M MD:Z:868T628T44A363A93 NM:i:4 251 1 cdhit-output-4_17.iteration.1 0.99 0 3052097 659M251N1341M MD:Z:2000 NM:i:0 251 1 251 251
maker-168357265-augustus-gene-0.134-mRNA-1 myseq12000.fa.r112 0.99 0 7751389 157M183N79M118N23M426N119M186N311M MD:Z:26TC30T72A159C320A76 NM:i:6 183,118,426,186 4 cdhit-output-4_16.iteration.2 0.99 0 4044191 157M183N79M118N23M427N119M186N311M MD:Z:26TC30T72A159C320A76 NM:i:6 183,118,427,186 4 183,118,426,186 183,118,427,186
maker-168358563-augustus-gene-0.82-mRNA-1 myseq0.fa.r112 0.99 16 7165147 48M160N510M313N112M151N257M211N63M88N206M121N73M570N306M MD:Z:18C6C31A11G311C83G249A268T14A575 NM:i:9 160,313,151,211,88,121,570 7 cdhit-output-4_9.iteration.1 0.99 16 3260624 48M160N510M313N112M151N257M211N63M88N206M121N73M570N306M MD:Z:18C6C31A11G311C83G518T14A575 NM:i:8 160,313,151,211,88,121,570 7 570,121,88,211,151,313,160 570,121,88,211,151,313,160
maker-168361987-augustus-gene-0.24-mRNA-1 myseq6000.fa.r112 0.99 0 6749789 127M111N69M230N196M98N136M174N553M MD:Z:1056C24 NM:i:1 111,230,98,174 4 cdhit-output-4_13.iteration.1 0.99 16 3958339 553M174N136M98N196M230N69M111N127M MD:Z:1081 NM:i:0 174,98,230,111 4 111,230,98,174 111,230,98,174
maker-168364863-snap-gene-0.8-mRNA-1 myseq12000.fa.r112 0.99 16 7634252 536M33N505M MD:Z:85G10C231T14C91T54A14T26G439T68 NM:i:9 33 1 cdhit-output-4_18.iteration.1 0.99 0 3751504 505M33N536M MD:Z:68A439C26A14T54A91G14A231G10C85 NM:i:9 33 1 33 33
maker-168365054-snap-gene-0.41-mRNA-1 myseq6000.fa.r112 0.99 0 6851403 168M1061N259M122N1204M205N400M MD:Z:615A44A167T129G6G9C159A495C30T80C148G34C103 NM:i:12 1061,122,205 3 cdhit-output-4_12.iteration.3 0.99 16 3463062 400M205N1204M122N259M1061N168M MD:Z:117C169G80A30G495T159G9C6C129A167T44T146N79N54N333 NM:i:14 205,122,1061 3 1061,122,205 1061,122,205
maker-168365624-augustus-gene-0.25-mRNA-1 myseq12000.fa.r112 0.99 0 1148483 278M80N124M143N382M MD:Z:163T130T49A135G98G36A1G75G89 NM:i:8 80,143 2 cdhit-output-4_17.iteration.2 0.99 16 4295661 382M143N124M80N278M MD:Z:89C75C1T36C98C135T49A130A163 NM:i:8 143,80 2 80,143 80,143
maker-168365624-augustus-gene-0.26-mRNA-1 myseq12000.fa.r112 0.99 0 7671234 294M77N119M150N314M593N140M MD:Z:218T22G334T1G272A15 NM:i:5 77,150,593 3 cdhit-output-4_17.iteration.2 0.99 16 4295905 140M593N314M150N119M77N294M MD:Z:15T272C1A334C22A218 NM:i:5 593,150,77 3 77,150,593 77,150,593
maker-168366107-snap-gene-0.33-mRNA-1 myseq9000.fa.r112 0.99 0 9303807 474M372N98M396N254M2429N181M247N288M MD:Z:434A67A47A744 NM:i:3 372,396,2429,247 4 cdhit-output-4_14.iteration.1 0.99 16 3012372 288M247N181M4846N254M396N98M372N474M MD:Z:744T47T67T434 NM:i:3 247,4846,396,372 4 372,396,2429,247 372,396,4846,247
maker-168367482-augustus-gene-0.66-mRNA-1 myseq12000.fa.r112 0.99 0 7754002 144M67N225M2272N408M MD:Z:522C254 NM:i:1 67,2272 2 cdhit-output-4_19.iteration.1 0.99 16 811043 408M4765N225M67N144M MD:Z:254G427G94 NM:i:2 4765,67 2 67,2272 67,4765
maker-168369250-snap-gene-0.19-mRNA-1 myseq3000.fa.r112 0.99 16 9298462 604M1296N526M2086N852M MD:Z:788C238C385T168T57G11A164G164 NM:i:7 1296,2086 2 cdhit-output-4_11.iteration.1 0.99 0 3288386 852M2314N526M1296N604M MD:Z:66G36T60C164T11C226A385G238G788 NM:i:8 2314,1296 2 2086,1296 2314,1296
maker-168369621-augustus-gene-0.21-mRNA-1 myseq3000.fa.r112 0.99 16 9236218 474M182N72M96N101M151N222M89N82M321N186M122N141M212N338M MD:Z:1616 NM:i:0 182,96,151,89,321,122,212 7 cdhit-output-4_11.iteration.1 0.99 0 3214651 338M212N141M122N186M321N82M89N222M151N101M96N72M182N474M MD:Z:1315G300 NM:i:1 212,122,321,89,151,96,182 7 212,122,321,89,151,96,182 212,122,321,89,151,96,182
maker-168369787-augustus-gene-0.14-mRNA-1 myseq12000.fa.r112 0.99 16 7750472 715M326N271M88N327M87N50M673N258M412N61M MD:Z:304G40T535G271C508C19 NM:i:5 326,88,87,673,412 5 cdhit-output-4_18.iteration.1 0.99 0 3751499 61M412N258M654N50M87N327M88N271M326N715M MD:Z:19G508G271C535A40C304 NM:i:5 412,654,87,88,326 5 412,673,87,88,326 412,654,87,88,326
maker-168370776-augustus-gene-0.38-mRNA-1 myseq0.fa.r112 0.99 0 7142678 351M126N626M MD:Z:476C160A288A50 NM:i:3 126 1 cdhit-output-4_9.iteration.2 0.99 16 3334370 626M126N351M MD:Z:500G476 NM:i:1 126 1 126 126
maker-168371107-augustus-gene-0.38-mRNA-1 myseq6000.fa.r112 0.99 0 6833077 103M114N116M112N151M275N766M MD:Z:481T130T268T108GA50C93 NM:i:6 114,112,275 3 cdhit-output-4_13.iteration.1 0.99 0 3957662 103M114N116M112N151M275N766M MD:Z:612T268T108GA50C93 NM:i:5 114,112,275 3 114,112,275 114,112,275
maker-168371299-augustus-gene-0.28-mRNA-1 myseq3000.fa.r112 0.99 0 9243458 115M120N524M MD:Z:639 NM:i:0 120 1 cdhit-output-4_12.iteration.1 0.99 0 3325048 115M120N524M MD:Z:639 NM:i:0 120 1 120 120
maker-168371776-snap-gene-0.77-mRNA-1 myseq3000.fa.r112 0.99 0 9295950 483M444N176M404N54M802N117M215N312M727N21M MD:Z:406A34G48A284T387 NM:i:4 444,404,802,215,727 5 cdhit-output-4_12.iteration.1 0.99 0 3364731 483M444N176M404N54M802N117M215N312M727N21M MD:Z:406A34G48A284T387 NM:i:4 444,404,802,215,727 5 444,404,802,215,727 444,404,802,215,727
maker-168371972-augustus-gene-0.10-mRNA-1 myseq6000.fa.r112 0.99 16 6820193 213M403N204M95N177M MD:Z:261A332 NM:i:1 403,95 2 cdhit-output-4_14.iteration.1 0.99 0 3012027 177M95N204M403N213M MD:Z:332T261 NM:i:1 95,403 2 95,403 95,403
maker-168375082-augustus-gene-0.38-mRNA-2 myseq12000.fa.r112 0.99 0 7750044 259M153N1706M834N465M MD:Z:2430 NM:i:0 153,834 2 cdhit-output-4_10.iteration.1 0.99 16 2915591 465M834N1706M153N259M MD:Z:841T1588 NM:i:1 834,153 2 153,834 153,834
maker-168375573-snap-gene-0.26-mRNA-1 myseq3000.fa.r112 0.99 0 3216167 231M190N66M MD:Z:14C146A19T9A6C33G31GT15G15 NM:i:9 190 1 cdhit-output-4_10.iteration.1 0.99 0 2847488 231M190N66M MD:Z:14C146A19T9A6C33G31GT15G15 NM:i:9 190 1 190 190
maker-168376499-snap-gene-0.75-mRNA-1 myseq12000.fa.r112 0.99 16 7754057 686M188N184M171N333M1148N175M MD:Z:50C139C120C185A150C359C326A38T3 NM:i:8 188,171,1148 3 cdhit-output-4_18.iteration.4 0.99 16 3292139 686M188N184M171N333M1789N175M MD:Z:50C139C120C185A150C359C326A38T3 NM:i:8 188,171,1789 3 1148,171,188 1789,171,188
maker-168376856-snap-gene-0.21-mRNA-1 myseq9000.fa.r112 0.99 16 9284164 662M317N341M183N174M MD:Z:40A508A627 NM:i:2 317,183 2 cdhit-output-4_14.iteration.1 0.99 16 2942988 662M317N341M183N174M MD:Z:1177 NM:i:0 317,183 2 183,317 183,317
maker-168377532-snap-gene-0.7-mRNA-1 myseq12000.fa.r112 0.99 0 7728926 317M82N124M82N118M373N140M108N102M256N93M101N61M96N376M MD:Z:7C336C410T575 NM:i:3 82,82,373,108,256,101,96 7 cdhit-output-4_16.iteration.1 0.99 16 3092811 376M96N61M101N93M256N102M108N140M382N118M82N124M82N317M MD:Z:575A62A50A296G336G7 NM:i:5 96,101,256,108,382,82,82 7 82,82,373,108,256,101,96 82,82,382,108,256,101,96
maker-168377742-augustus-gene-0.37-mRNA-1 myseq12000.fa.r112 0.99 0 7735432 427M304N465M347N373M90N606M MD:Z:1871 NM:i:0 304,347,90 3 cdhit-output-4_17.iteration.1 0.99 16 3052392 606M90N373M347N465M304N427M MD:Z:1871 NM:i:0 90,347,304 3 304,347,90 304,347,90
maker-168377793-snap-gene-0.46-mRNA-1 myseq12000.fa.r112 0.99 16 7750967 443M120N235M278N37M220N133M1737N133M266N223M MD:Z:359T294A41C507 NM:i:3 120,278,220,1737,266 5 cdhit-output-4_18.iteration.1 0.99 16 3751911 443M120N235M278N37M220N133M966N133M266N223M MD:Z:6G84A247C314A549 NM:i:4 120,278,220,966,266 5 266,1737,220,278,120 266,966,220,278,120
maker-168378053-augustus-gene-0.51-mRNA-1 myseq3000.fa.r112 0.99 16 9302960 803M129N438M1189N886M758N504M MD:Z:309C796G65C83T414T190C41A265G55G404 NM:i:9 129,1189,758 3 cdhit-output-4_11.iteration.1 0.99 0 3287916 504M758N886M634N438M129N803M MD:Z:404C55C265T41G190A414A83G65C1106 NM:i:8 758,634,129 3 758,1189,129 758,634,129
maker-168379651-augustus-gene-1.87-mRNA-1 myseq3000.fa.r112 0.99 16 9178647 500M95N220M104N321M147N39M MD:Z:460G126A235T109T146 NM:i:4 95,104,147 3 cdhit-output-4_11.iteration.1 0.99 0 3287908 39M147N321M104N220M95N500M MD:Z:146A109A235T126C460 NM:i:4 147,104,95 3 147,104,95 147,104,95
maker-168381798-augustus-gene-0.35-mRNA-1 myseq3000.fa.r112 0.99 16 9131311 15M251N145M357N139M81N254M874N1172M MD:Z:519T397C74A395C286C49 NM:i:5 251,357,81,874 4 cdhit-output-4_12.iteration.1 0.99 16 3364741 15M251N145M357N139M81N254M874N1172M MD:Z:519T397C470C286C49 NM:i:4 251,357,81,874 4 874,81,357,251 874,81,357,251
maker-168382501-augustus-gene-0.9-mRNA-1 myseq3000.fa.r112 0.99 16 9210816 596M161N98M105N82M355N51M MD:Z:827 NM:i:0 161,105,355 3 cdhit-output-4_11.iteration.1 0.99 16 3287554 596M161N98M105N82M355N51M MD:Z:827 NM:i:0 161,105,355 3 355,105,161 355,105,161
maker-168383791-augustus-gene-0.30-mRNA-2 myseq3000.fa.r112 0.99 0 9189406 288M103N54M209N54M114N54M210N54M85N72M MD:Z:576 NM:i:0 103,209,114,210,85 5 cdhit-output-4_11.iteration.3 0.99 0 2677193 288M103N54M209N54M114N54M274N54M138N72M MD:Z:576 NM:i:0 103,209,114,274,138 5 103,209,114,210,85 103,209,114,274,138
maker-168384633-snap-gene-0.120-mRNA-1 myseq6000.fa.r112 0.99 16 6795360 115M343N78M85N2528M MD:Z:21T2699 NM:i:1 343,85 2 cdhit-output-4_14.iteration.1 0.99 16 3011484 115M343N78M85N2528M MD:Z:21T2699 NM:i:1 343,85 2 85,343 85,343
maker-168385751-snap-gene-0.14-mRNA-1 myseq9000.fa.r112 0.99 0 9298253 307M480N98M252N98M132N186M122N112M1242N556M541N98M174N246M114N115M105N214M375N828M MD:Z:1512T150G106A650C436 NM:i:4 480,252,132,122,1242,541,174,114,105,375 10 cdhit-output-4_15.iteration.1 0.99 0 3575721 307M480N98M252N98M132N186M122N112M1242N556M541N98M174N246M114N115M105N214M375N828M MD:Z:1512T150G1C1192 NM:i:3 480,252,132,122,1242,541,174,114,105,375 10 480,252,132,122,1242,541,174,114,105,375 480,252,132,122,1242,541,174,114,105,375
maker-168386211-augustus-gene-0.49-mRNA-1 myseq12000.fa.r112 0.99 16 7754042 2475M169N188M1922N120M105N46M261N72M134N104M101N644M MD:Z:456G93G430C149A401C1375T43C248A80G102T71C34A25G58A70 NM:i:14 169,1922,105,261,134,101 6 cdhit-output-4_19.iteration.1 0.99 0 832052 644M101N104M134N72M261N46M105N120M3917N188M167N2475M MD:Z:695G43A1375G401T580C91C1C456 NM:i:7 101,134,261,105,3917,167 6 101,134,261,105,1922,169 101,134,261,105,3917,167
maker-168386270-augustus-gene-0.39-mRNA-1 myseq9000.fa.r112 0.99 16 9259935 409M224N418M263N145M441N40M158N77M371N419M MD:Z:17C140G118G54A31G102C134C278A3C113C33T95A250G71G55 NM:i:14 224,263,441,158,371 5 cdhit-output-4_14.iteration.1 0.99 16 3012038 409M224N418M263N145M441N40M158N77M371N419M MD:Z:17C140G118G54A31G102C134C278A3C113C33T95A250G71G55 NM:i:14 224,263,441,158,371 5 371,158,441,263,224 371,158,441,263,224
maker-168386924-augustus-gene-0.73-mRNA-1 myseq0.fa.r112 0.99 0 7127586 237M1231N122M182N56M141N3467M MD:Z:361C54G181C14A53TT551C1001A748T145G47C716 NM:i:11 1231,182,141 3 cdhit-output-4_10.iteration.1 0.99 0 2915460 237M1231N122M182N56M141N3467M MD:Z:361C54G181C14A53TT1291G261A1268G390 NM:i:9 1231,182,141 3 1231,182,141 1231,182,141
maker-168387566-augustus-gene-0.43-mRNA-1 myseq6000.fa.r112 0.99 0 6797302 417M90N268M135N359M237N452M404N696M MD:Z:1667A348G175 NM:i:2 90,135,237,404 4 cdhit-output-4_13.iteration.1 0.99 0 3873998 417M90N268M137N359M237N452M404N696M MD:Z:2192 NM:i:0 90,137,237,404 4 90,135,237,404 90,137,237,404
maker-168387782-augustus-gene-0.21-mRNA-1 myseq6000.fa.r112 0.99 16 6841527 1026M95N422M76N122M853N79M512N772M MD:Z:1142C89C216G265T591G113 NM:i:5 95,76,853,512 4 cdhit-output-4_14.iteration.1 0.99 16 3012292 1026M95N422M76N122M853N79M512N772M MD:Z:1232C216G265T591G113 NM:i:4 95,76,853,512 4 512,853,76,95 512,853,76,95
maker-168388750-augustus-gene-0.29-mRNA-1 myseq9000.fa.r112 0.99 16 9265828 733M509N1136M129N77M MD:Z:1055G112G777 NM:i:2 509,129 2 cdhit-output-4_14.iteration.1 0.99 0 3011579 77M129N1136M509N733M MD:Z:777C112C1055 NM:i:2 129,509 2 129,509 129,509
maker-168388939-augustus-gene-0.17-mRNA-1 myseq3000.fa.r112 0.99 16 9302927 454M588N35M135N75M161N78M MD:Z:181T81A28A349 NM:i:3 588,135,161 3 cdhit-output-4_10.iteration.1 0.99 0 2915107 78M161N75M135N35M112N454M MD:Z:642 NM:i:0 161,135,112 3 161,135,588 161,135,112
maker-168388997-augustus-gene-0.16-mRNA-1 myseq12000.fa.r112 0.99 0 7738522 103M262N87M115N71M112N77M130N148M1819N162M87N932M MD:Z:519AG309G579C39T129 NM:i:5 262,115,112,130,1819,87 6 cdhit-output-4_17.iteration.2 0.99 16 4296135 736M218N196M87N162M1819N148M130N77M112N71M115N87M262N103M MD:Z:129A39G245G333C309C520 NM:i:5 218,87,1819,130,112,115,262 7 262,115,112,130,1819,87 262,115,112,130,1819,87,218
maker-168389516-snap-gene-0.26-mRNA-1 myseq3000.fa.r112 0.99 16 9177686 347M1035N57M13N168M39N2083M MD:Z:294C997A927A434 NM:i:3 1035,13,39 3 cdhit-output-4_10.iteration.1 0.99 16 2914894 347M1035N57M13N168M39N2083M MD:Z:294C997A484A224A217A434 NM:i:5 1035,13,39 3 39,13,1035 39,13,1035
maker-168390526-augustus-gene-0.36-mRNA-1 myseq6000.fa.r112 0.99 0 1823109 69M401N1341M125N787M MD:Z:624A189T621A209T468C81 NM:i:5 401,125 2 cdhit-output-4_14.iteration.1 0.99 0 3011549 69M401N1341M125N787M MD:Z:624A189T621A209T468C81 NM:i:5 401,125 2 401,125 401,125
maker-168390777-augustus-gene-0.4-mRNA-1 myseq12000.fa.r112 0.99 16 7591447 117M762N160M MD:Z:277 NM:i:0 762 1 cdhit-output-4_19.iteration.2 0.99 0 719042 160M762N117M MD:Z:197A18T60 NM:i:2 762 1 762 762
maker-168392238-augustus-gene-0.20-mRNA-1 myseq0.fa.r112 0.99 16 7141531 415M222N98M98N111M530N108M MD:Z:317C36T209G167 NM:i:3 222,98,530 3 cdhit-output-4_9.iteration.1 0.99 0 3259884 108M530N111M98N98M222N415M MD:Z:167C209A36G42A1C272 NM:i:5 530,98,222 3 530,98,222 530,98,222
maker-168392243-augustus-gene-0.6-mRNA-1 myseq3000.fa.r112 0.99 16 9300693 442M100N590M MD:Z:72T2A8A38T54G64T16T8C25C13T103A54G12T26T19T23G15T10C9T1G50T20G16T5T81C37CC5C1G25C6C46A14G10G41A18G29A19 NM:i:37 100 1 cdhit-output-4_11.iteration.1 0.99 0 3287694 590M100N442M MD:Z:1032 NM:i:0 100 1 100 100
maker-168393127-snap-gene-0.30-mRNA-1 myseq12000.fa.r112 0.99 0 7717841 208M12N494M MD:Z:67G634 NM:i:1 12 1 cdhit-output-4_18.iteration.1 0.99 16 3750986 494M12N208M MD:Z:634C67 NM:i:1 12 1 12 12
maker-168393713-snap-gene-0.32-mRNA-1 myseq9000.fa.r112 0.99 0 9298848 556M213N92M85N429M91N433M MD:Z:36A503G180G26T761 NM:i:4 213,85,91 3 cdhit-output-4_15.iteration.1 0.99 16 3575943 433M91N429M85N92M442N556M MD:Z:761A26C180C503T36 NM:i:4 91,85,442 3 213,85,91 442,85,91
maker-168393743-augustus-gene-0.18-mRNA-1 myseq3000.fa.r112 0.99 0 9287288 808M150N75M144N110M747N831M MD:Z:549A1208C65 NM:i:2 150,144,747 3 cdhit-output-4_12.iteration.1 0.99 16 3289352 831M747N110M144N75M150N808M MD:Z:65G1208T549 NM:i:2 747,144,150 3 150,144,747 150,144,747
maker-168394241-augustus-gene-0.28-mRNA-1 myseq6000.fa.r112 0.99 0 6809611 33M135N207M154N65M584N228M117N224M91N158M183N454M171N2011M MD:Z:350T781A537A1709 NM:i:3 135,154,584,117,91,183,171 7 cdhit-output-4_12.iteration.1 0.99 16 3365102 2011M171N454M183N158M91N224M117N228M584N65M159N207M135N33M MD:Z:1709T537T291G489A350 NM:i:4 171,183,91,117,584,159,135 7 135,154,584,117,91,183,171 135,159,584,117,91,183,171
maker-168394294-snap-gene-0.50-mRNA-1 myseq12000.fa.r112 0.99 0 7723147 176M870N325M155N726M613N820M MD:Z:3G84C141G304C202G558C157A591 NM:i:7 870,155,613 3 cdhit-output-4_17.iteration.1 0.99 0 3051891 176M874N325M155N726M613N820M MD:Z:3G84C148C94A405G558C157A591 NM:i:7 874,155,613 3 870,155,613 874,155,613
maker-168395405-augustus-gene-0.58-mRNA-1 myseq9000.fa.r112 0.99 0 9299949 89M110N152M498N1254M405N28M124N664M MD:Z:62A15A122T13A71A311G1587 NM:i:6 110,498,405,124 4 cdhit-output-4_15.iteration.1 0.99 16 3575749 664M124N28M405N1254M498N152M110N89M MD:Z:1587C311T71T13A138T62 NM:i:5 124,405,498,110 4 110,498,405,124 110,498,405,124
maker-168396265-snap-gene-0.87-mRNA-1 myseq9000.fa.r112 0.99 16 9283835 1262M177N92M401N210M956N171M170N165M128N72M304N1043M MD:Z:350C467A86G418A486T40G1162 NM:i:6 177,401,956,170,128,304 6 cdhit-output-4_14.iteration.1 0.99 16 3011992 1262M177N92M401N210M956N171M170N165M128N72M304N1043M MD:Z:350C467A86G418A486T40G1162 NM:i:6 177,401,956,170,128,304 6 304,128,170,956,401,177 304,128,170,956,401,177
maker-168397262-augustus-gene-0.42-mRNA-1 myseq3000.fa.r112 0.99 16 9237250 266M89N145M MD:Z:215C195 NM:i:1 89 1 cdhit-output-4_11.iteration.1 0.99 0 3217134 145M89N266M MD:Z:411 NM:i:0 89 1 89 89
maker-168398044-augustus-gene-0.15-mRNA-2 myseq9000.fa.r112 0.99 0 9297880 782M159N571M MD:Z:706A116A110C147C29C67T172 NM:i:6 159 1 cdhit-output-4_15.iteration.1 0.99 16 3575791 571M159N782M MD:Z:172A67G29G147G110T116T706 NM:i:6 159 1 159 159
maker-168398837-snap-gene-0.21-mRNA-1 myseq6000.fa.r112 0.99 0 6796864 1185M2735N1350M MD:Z:72G261A349A200A53C18G11C963G83T161T222T131 NM:i:11 2735 1 cdhit-output-4_14.iteration.1 0.99 0 3012205 1185M2972N1350M MD:Z:72G261A349A200A53C18G11C601T361G83T161T222T131 NM:i:12 2972 1 2735 2972
maker-168398871-augustus-gene-0.21-mRNA-1 myseq12000.fa.r112 0.99 0 7754122 1582M1213N929M MD:Z:383A407T308G273T73G877T87C96 NM:i:7 1213 1 cdhit-output-4_17.iteration.1 0.99 0 3052134 1582M1213N929M MD:Z:791T16G291G273T73G877T87C96 NM:i:7 1213 1 1213 1213
maker-168399046-snap-gene-0.30-mRNA-1 myseq0.fa.r112 0.99 0 7106393 165M1620N166M145N112M109N182M120N249M MD:Z:874 NM:i:0 1620,145,109,120 4 cdhit-output-4_9.iteration.1 0.99 16 3260754 249M120N182M109N112M145N166M1620N165M MD:Z:874 NM:i:0 120,109,145,1620 4 1620,145,109,120 1620,145,109,120
maker-168399729-snap-gene-0.87-mRNA-1 myseq9000.fa.r112 0.99 0 9301598 203M758N118M139N62M209N73M116N63M158N62M109N75M84N696M MD:Z:194C275T881 NM:i:2 758,139,209,116,158,109,84 7 cdhit-output-4_15.iteration.2 0.99 0 3663876 203M758N118M139N62M209N73M116N63M158N62M109N75M84N696M MD:Z:194C191A701G263 NM:i:3 758,139,209,116,158,109,84 7 758,139,209,116,158,109,84 758,139,209,116,158,109,84
maker-168400425-augustus-gene-0.31-mRNA-1 myseq0.fa.r112 0.99 0 7043194 278M91N130M101N742M MD:Z:294G855 NM:i:1 91,101 2 cdhit-output-4_8.iteration.1 0.99 0 4559565 278M91N130M101N742M MD:Z:294G855 NM:i:1 91,101 2 91,101 91,101
maker-168400609-augustus-gene-0.26-mRNA-1 myseq3000.fa.r112 0.99 0 9300718 243M78N114M89N60M115N646M MD:Z:61A700G94T85G119 NM:i:4 78,89,115 3 cdhit-output-4_12.iteration.1 0.99 0 3287225 243M78N114M89N60M115N646M MD:Z:6G54A441T559 NM:i:3 78,89,115 3 78,89,115 78,89,115
maker-168401267-augustus-gene-0.11-mRNA-1 myseq6000.fa.r112 0.99 16 6832598 1814M444N546M198N606M280N201M MD:Z:548G154A1271T1191 NM:i:3 444,198,280 3 cdhit-output-4_14.iteration.1 0.99 0 3011732 201M280N606M198N546M444N1814M MD:Z:94C1096A1271T154C548 NM:i:4 280,198,444 3 280,198,444 280,198,444
maker-168401677-augustus-gene-1.140-mRNA-1 myseq9000.fa.r112 0.99 0 9303805 343M97N85M1932N135M MD:Z:563 NM:i:0 97,1932 2 cdhit-output-4_15.iteration.3 0.99 16 3494401 135M3804N85M97N343M MD:Z:301T261 NM:i:1 3804,97 2 97,1932 97,3804
maker-168401677-snap-gene-0.48-mRNA-1 myseq0.fa.r112 0.99 0 7168520 348M2129N195M175N830M MD:Z:1373 NM:i:0 2129,175 2 cdhit-output-4_10.iteration.1 0.99 16 2915626 830M175N195M2305N348M MD:Z:1373 NM:i:0 175,2305 2 2129,175 2305,175
maker-168402106-augustus-gene-0.52-mRNA-1 myseq3000.fa.r112 0.99 0 9132782 120M93N147M85N97M117N356M MD:Z:49GG407A34C80A145 NM:i:5 93,85,117 3 cdhit-output-4_11.iteration.1 0.99 0 3288181 120M93N147M85N97M117N356M MD:Z:49GG407A261 NM:i:3 93,85,117 3 93,85,117 93,85,117
maker-168402279-augustus-gene-0.71-mRNA-1 myseq6000.fa.r112 0.99 0 6821983 3099M463N162M946N117M229N104M128N135M194N88M210N1120M MD:Z:4825 NM:i:0 463,946,229,128,194,210 6 cdhit-output-4_14.iteration.1 0.99 16 3000695 1120M210N88M194N135M128N104M229N117M946N162M463N3099M MD:Z:4825 NM:i:0 210,194,128,229,946,463 6 463,946,229,128,194,210 463,946,229,128,194,210
maker-168402516-augustus-gene-0.44-mRNA-1 myseq9000.fa.r112 0.99 0 9134581 317M274N1048M MD:Z:1269A95 NM:i:1 274 1 cdhit-output-4_13.iteration.1 0.99 16 3958245 1048M274N317M MD:Z:34C170G103T584T470 NM:i:4 274 1 274 274
maker-168402725-snap-gene-0.6-mRNA-1 myseq12000.fa.r112 0.99 16 7750612 1374M159N849M MD:Z:514A953A54C405G293 NM:i:4 159 1 cdhit-output-4_16.iteration.1 0.99 16 3092839 1374M159N849M MD:Z:514A953A54C405G76G167T5G1C40 NM:i:8 159 1 159 159
maker-168403036-snap-gene-0.55-mRNA-1 myseq6000.fa.r112 0.99 0 6851803 217M1619N150M143N202M614N1708M115N139M169N98M255N66M495N90M785N63M470N21M106N141M MD:Z:364G530A73T760T1164 NM:i:4 1619,143,614,115,169,255,495,785,470,106 10 cdhit-output-4_13.iteration.2 0.99 16 4336835 141M107N20M689N64M604N90M495N66M255N98M401N139M115N1708M614N202M143N150M1594N217M MD:Z:1164A403A118G237A604C364 NM:i:5 107,689,604,495,255,401,115,614,143,1594 10 1619,143,614,115,169,255,495,785,470,106 1594,143,614,115,401,255,495,604,689,107
maker-168403627-snap-gene-0.25-mRNA-1 myseq0.fa.r112 0.99 16 7047075 135M71N261M MD:Z:77G318 NM:i:1 71 1 cdhit-output-4_15.iteration.1 0.99 0 3575119 261M71N135M MD:Z:318C77 NM:i:1 71 1 71 71
maker-168403888-augustus-gene-0.4-mRNA-1 myseq6000.fa.r112 0.99 16 6465926 73M721N305M193N69M MD:Z:4G62G379 NM:i:2 721,193 2 cdhit-output-4_13.iteration.1 0.99 0 3957730 69M193N305M721N73M MD:Z:379C62C4 NM:i:2 193,721 2 193,721 193,721
maker-168404664-augustus-gene-0.46-mRNA-1 myseq3000.fa.r112 0.99 16 9247295 580M137N2391M MD:Z:984G679G1306 NM:i:2 137 1 cdhit-output-4_12.iteration.1 0.99 0 3290559 2391M137N580M MD:Z:214C1771C585T87A310 NM:i:4 137 1 137 137
maker-168405155-augustus-gene-0.65-mRNA-1 myseq12000.fa.r112 0.99 0 7685775 59M109N1939M358N183M MD:Z:268G504G251T775A266T112 NM:i:5 109,358 2 cdhit-output-4_17.iteration.1 0.99 16 3052022 183M358N1939M109N59M MD:Z:112A266T775A251C773 NM:i:4 358,109 2 109,358 109,358
maker-168405155-augustus-gene-0.66-mRNA-1 myseq6000.fa.r112 0.99 16 6744189 174M148N90M1036N243M175N177M103N225M269N249M104N39M MD:Z:1197 NM:i:0 148,1036,175,103,269,104 6 cdhit-output-4_13.iteration.1 0.99 16 3957852 174M148N90M1036N243M175N177M103N225M269N249M104N39M MD:Z:495T701 NM:i:1 148,1036,175,103,269,104 6 104,269,103,175,1036,148 104,269,103,175,1036,148
