bin coverage transcript strand gene cigar MD NM introns_len introns_num
myseq9000.fa.r112 0.99 maker-168184860-augustus-gene-0.9-mRNA-1 0 9272009 514M231N521M MD:Z:1035 NM:i:0 231 1
myseq0.fa.r112 0.99 maker-168184799-augustus-gene-0.11-mRNA-1 0 7156236 354M94N398M75N292M980N442M119N210M MD:Z:855C271C142G376C48 NM:i:4 94,75,980,119 4
myseq12000.fa.r112 0.99 maker-168184700-snap-gene-0.39-mRNA-1 0 2047742 78M124N108M353N552M140N594M95N213M190N66M155N270M MD:Z:387T1402C19A70 NM:i:3 124,353,140,95,190,155 6
myseq12000.fa.r112 0.99 maker-168184691-augustus-gene-0.4-mRNA-1 0 7625056 155M140N138M227N443M MD:Z:313C57C227TT135 NM:i:4 140,227 2
myseq0.fa.r112 0.99 maker-168184688-augustus-gene-0.53-mRNA-1 16 7166041 316M302N181M249N93M932N140M226N165M792N53M268N313M MD:Z:17A198A382T661 NM:i:3 302,249,932,226,792,268 6
myseq12000.fa.r112 0.99 maker-168184665-augustus-gene-0.15-mRNA-1 16 7751784 438M85N107M1013N104M123N398M MD:Z:75A18G379C110C91C41C327 NM:i:6 85,1013,123 3
myseq6000.fa.r112 0.99 maker-168184559-augustus-gene-0.9-mRNA-1 16 6759427 82M141N835M MD:Z:331C392G192 NM:i:2 141 1
myseq12000.fa.r112 0.99 maker-168184554-snap-gene-0.29-mRNA-1 0 7735273 647M2144N1193M MD:Z:102T90G234G959G239T211 NM:i:5 2144 1
myseq12000.fa.r112 0.99 maker-168184393-snap-gene-0.67-mRNA-1 16 7652576 562M141N197M MD:Z:352T58C347 NM:i:2 141 1
myseq3000.fa.r112 0.99 maker-168184393-augustus-gene-0.64-mRNA-1 0 9300284 61M672N151M304N99M84N419M111N83M182N126M288N113M648N159M101N103M MD:Z:104T520A10C112T252C311 NM:i:5 672,304,84,111,182,288,648,101 8
myseq12000.fa.r112 0.99 maker-168184206-snap-gene-0.6-mRNA-1 0 7753958 1795M2842N374M MD:Z:70T1128C969 NM:i:2 2842 1
myseq9000.fa.r112 0.99 maker-168184203-snap-gene-0.7-mRNA-1 16 9131648 634M709N67M112N69M772N117M98N81M MD:Z:8G211G37C709 NM:i:3 709,112,772,98 4
myseq9000.fa.r112 0.99 maker-168184200-augustus-gene-0.8-mRNA-1 16 9211000 401M99N73M1078N1841M MD:Z:23C337T37A101T89T322G5T54T703C206G59C26T9T70C40A63C17C47A89 NM:i:18 99,1078 2
myseq3000.fa.r112 0.99 maker-168184186-augustus-gene-0.5-mRNA-1 16 9298273 558M85N151M85N245M231N84M67N158M583N138M84N802M MD:Z:186A212G29T63T16G11A14G767G22T807 NM:i:9 85,85,231,67,583,84 6
myseq12000.fa.r112 0.99 maker-168184178-snap-gene-0.22-mRNA-1 16 7618411 128M161N129M183N53M131N113M MD:Z:55G367 NM:i:1 161,183,131 3
myseq3000.fa.r112 0.99 maker-168184027-snap-gene-0.12-mRNA-1 0 9214706 65M180N219M471N108M247N61M MD:Z:60C128A195C63G3 NM:i:4 180,471,247 3
myseq12000.fa.r112 0.99 maker-168183791-snap-gene-0.31-mRNA-1 0 7754068 2153M131N147M836N479M219N1036M MD:Z:1252C196T312T846A319A239G562A82 NM:i:7 131,836,219 3
myseq6000.fa.r112 0.99 maker-168183684-snap-gene-0.36-mRNA-1 0 6771861 205M650N635M547N21M10N1005M109N342M MD:Z:54A508C104A521C17G431G101G77C387 NM:i:8 650,547,10,109 4
myseq0.fa.r112 0.99 maker-168183594-snap-gene-0.20-mRNA-1 0 7141511 135M437N81M1532N90M127N66M223N57M100N78M87N48M154N674M MD:Z:278G950 NM:i:1 437,1532,127,223,100,87,154 7
myseq0.fa.r112 0.99 maker-168183593-snap-gene-0.44-mRNA-1 16 7056168 407M183N172M108N96M MD:Z:675 NM:i:0 183,108 2
myseq6000.fa.r112 0.99 maker-168183563-augustus-gene-0.13-mRNA-1 16 6835504 1433M97N244M112N1836M147N3614M MD:Z:1352A546G863C74G32G364C816T141A765C2120C44 NM:i:10 97,112,147 3
myseq0.fa.r112 0.99 maker-168183357-augustus-gene-0.10-mRNA-1 16 7165758 103M121N37M102N331M81N336M658N725M332N56M596N124M190N40M MD:Z:1068T683 NM:i:1 121,102,81,658,332,596,190 7
myseq6000.fa.r112 0.99 maker-168183346-augustus-gene-0.19-mRNA-1 0 6813837 335M122N781M MD:Z:1097T18 NM:i:1 122 1
myseq3000.fa.r112 0.99 maker-168183271-snap-gene-0.16-mRNA-1 0 9298910 324M1215N304M350N107M377N72M MD:Z:88C348G116T252 NM:i:3 1215,350,377 3
myseq12000.fa.r112 0.99 maker-168183258-augustus-gene-0.8-mRNA-1 0 7749366 1309M225N931M MD:Z:444A41T9A18A14T285A425G937A59 NM:i:8 225 1
myseq12000.fa.r112 0.99 maker-168183214-augustus-gene-0.15-mRNA-1 0 7678380 134M107N212M1132N806M MD:Z:511G56T372G53T99A49C6 NM:i:6 107,1132 2
myseq3000.fa.r112 0.99 maker-168183161-augustus-gene-0.24-mRNA-1 16 9297434 369M177N33M64N3534M MD:Z:558G648G295C472T274G879CC320A134C104C242 NM:i:10 177,64 2
myseq6000.fa.r112 0.99 maker-168183134-snap-gene-0.30-mRNA-1 16 6733968 459M119N207M579N438M MD:Z:3C218T2C21A4G78T517C254 NM:i:7 119,579 2
myseq6000.fa.r112 0.99 maker-168183081-augustus-gene-0.97-mRNA-1 0 6800783 65M96N112M1194N103M135N170M83N911M MD:Z:528G382G234C11C202 NM:i:4 96,1194,135,83 4
myseq3000.fa.r112 0.99 maker-168182950-augustus-gene-0.51-mRNA-1 0 9226302 291M259N132M177N131M257N205M92N261M173N93M MD:Z:592A26T54T438 NM:i:3 259,177,257,92,173 5
myseq0.fa.r112 0.99 maker-168182894-snap-gene-0.20-mRNA-3 16 7168902 535M231N100M4116N486M492N188M MD:Z:1078A107T78A43 NM:i:3 231,4116,492 3
myseq0.fa.r112 0.99 maker-168182825-snap-gene-0.21-mRNA-1 0 7168866 142M864N1170M83N183M146N156M MD:Z:243A130C852C128T294 NM:i:4 864,83,146 3
myseq3000.fa.r112 0.99 maker-168182824-snap-gene-0.20-mRNA-1 16 9300951 653M157N68M83N111M MD:Z:107T217T15A59T30T130C215C52 NM:i:7 157,83 2
myseq12000.fa.r112 0.99 maker-168182806-snap-gene-0.5-mRNA-1 0 7685582 1964M2119N1103M308N16M472N111M MD:Z:3148G45 NM:i:1 2119,308,472 3
myseq6000.fa.r112 0.99 maker-168173517-augustus-gene-0.14-mRNA-1 16 6789337 644M285N203M148N294M232N124M108N1400M MD:Z:297A59C114A530G157A240A84A12C282G169A102C211T25C60C21G81A56C5T17T17C106 NM:i:20 285,148,232,108 4
myseq3000.fa.r112 0.99 maker-168171679-augustus-gene-0.9-mRNA-1 16 9210112 726M1046N447M MD:Z:239G174C604A22C130 NM:i:4 1046 1
myseq12000.fa.r112 0.99 maker-168167480-snap-gene-0.64-mRNA-1 0 7684519 289M123N45M409N460M MD:Z:794 NM:i:0 123,409 2
myseq0.fa.r112 0.99 maker-168157742-snap-gene-0.13-mRNA-1 0 7143262 448M740N130M110N1082M MD:Z:512A304C84A6G13A4C104A36T49A59T50C147AC279 NM:i:13 740,110 2
myseq3000.fa.r112 0.99 maker-168156708-snap-gene-0.8-mRNA-1 0 9298720 36M130N711M250N384M MD:Z:57G158T28G78A74G6T79A15A1G90T21G106C222C47G12A6A30G84 NM:i:17 130,250 2
myseq9000.fa.r112 0.99 maker-168156654-snap-gene-0.5-mRNA-1 16 9304018 74M609N414M65N141M575N663M MD:Z:8G155A212C207T156C198C350 NM:i:6 609,65,575 3
myseq0.fa.r112 0.99 maker-168156423-augustus-gene-0.30-mRNA-1 16 7026715 786M145N238M MD:Z:90A933 NM:i:1 145 1
myseq0.fa.r112 0.99 maker-168155809-augustus-gene-0.19-mRNA-1 0 7086089 150M134N100M232N82M75N358M MD:Z:90T116G482 NM:i:2 134,232,75 3
myseq9000.fa.r112 0.99 maker-168153502-augustus-gene-0.13-mRNA-1 0 9167231 341M130N191M347N747M MD:Z:1279 NM:i:0 130,347 2
myseq12000.fa.r112 0.99 maker-168152388-augustus-gene-0.6-mRNA-1 0 7688313 141M120N269M312N448M MD:Z:720A106A30 NM:i:2 120,312 2
myseq0.fa.r112 0.99 maker-168151569-snap-gene-0.11-mRNA-1 16 7071566 565M153N153M508N180M2311N259M124N317M MD:Z:430C2G1019T20 NM:i:3 153,508,2311,124 4
myseq6000.fa.r112 0.99 maker-168151391-augustus-gene-0.5-mRNA-1 16 6848812 436M1630N204M133N92M MD:Z:21T40C118C119T103A310C15 NM:i:6 1630,133 2
myseq6000.fa.r112 0.99 maker-168147723-augustus-gene-0.13-mRNA-1 16 4254650 2556M178N31M507N336M MD:Z:940C334A745A127A773 NM:i:4 178,507 2
myseq6000.fa.r112 0.99 maker-168145983-snap-gene-0.35-mRNA-1 0 6851847 570M84N119M157N191M591N260M132N107M82N190M89N296M105N141M383N258M131N588M MD:Z:1090A1629 NM:i:1 84,157,591,132,82,89,105,383,131 9
myseq12000.fa.r112 0.99 maker-168142284-snap-gene-0.27-mRNA-1 0 7751647 330M104N424M39N299M MD:Z:479G529C35A7 NM:i:3 104,39 2
myseq12000.fa.r112 0.99 maker-168142165-snap-gene-0.31-mRNA-1 0 7689849 280M771N47M71N87M436N366M107N1652M MD:Z:365A387T1351G326 NM:i:3 771,71,436,107 4
myseq6000.fa.r112 0.99 maker-168140430-augustus-gene-0.17-mRNA-1 16 6785295 112M126N2846M MD:Z:1155G523C1278 NM:i:2 126 1
myseq9000.fa.r112 0.99 maker-168135841-augustus-gene-0.7-mRNA-1 16 9162352 153M101N1245M MD:Z:227G74T12T585C112G104A271G6 NM:i:7 101 1
myseq12000.fa.r112 0.99 maker-168134989-augustus-gene-0.42-mRNA-1 16 7741152 297M101N249M90N142M84N216M1104N188M118N126M MD:Z:28T205T64G18G28G18A18T161G116C199A32T320 NM:i:11 101,90,84,1104,118 5
myseq3000.fa.r112 0.99 maker-168132885-snap-gene-0.18-mRNA-1 16 9206625 534M159N122M622N124M MD:Z:344A435 NM:i:1 159,622 2
myseq3000.fa.r112 0.99 maker-168132501-augustus-gene-0.91-mRNA-2 16 9303229 460M1970N153M100N173M MD:Z:90A590T94T9 NM:i:3 1970,100 2
myseq3000.fa.r112 0.99 maker-168130749-snap-gene-0.30-mRNA-1 16 9190956 944M201N201M167N257M MD:Z:42G926C432 NM:i:2 201,167 2
myseq12000.fa.r112 0.99 maker-168129835-snap-gene-0.14-mRNA-1 16 7753669 20M424N465M1519N799M MD:Z:184C211T197C327T24A18G66G7G110A60G70 NM:i:10 424,1519 2
myseq3000.fa.r112 0.99 maker-168126605-augustus-gene-0.26-mRNA-1 16 9301082 252M184N81M427N126M86N1423M MD:Z:157G426G257T288A384G6C11C309C36 NM:i:8 184,427,86 3
myseq9000.fa.r112 0.99 maker-168122889-augustus-gene-0.18-mRNA-1 0 9300849 74M128N1059M289N1038M MD:Z:367A311T1491 NM:i:2 128,289 2
myseq3000.fa.r112 0.99 maker-168122465-augustus-gene-0.5-mRNA-1 16 9217700 204M134N89M149N34M MD:Z:327 NM:i:0 134,149 2
myseq6000.fa.r112 0.99 maker-168122230-augustus-gene-0.16-mRNA-1 0 6752476 455M149N120M136N238M741N1353M97N53M134N44M93N60M86N436M MD:Z:712C5T423C56C87A17A66G524C2T330A221A305 NM:i:11 149,136,741,97,134,93,86 7
myseq6000.fa.r112 0.99 maker-168119209-snap-gene-0.15-mRNA-1 16 6846497 23M370N279M200N2038M MD:Z:36A671A55C137T358G12GG374A3G85C17G137A198A13G73C88A6C60 NM:i:17 370,200 2
myseq0.fa.r112 0.99 maker-168117231-augustus-gene-0.84-mRNA-1 0 7020930 88M463N449M876N999M MD:Z:978T505C51 NM:i:2 463,876 2
myseq12000.fa.r112 0.99 maker-168115588-augustus-gene-0.14-mRNA-1 0 7710497 83M518N482M260N574M515N840M MD:Z:24A1G37A28G15A156A81G76G5T680C182G180A25A87G73T97C57C4A102C10G39 NM:i:20 518,260,515 3
myseq12000.fa.r112 0.99 maker-168114929-augustus-gene-0.38-mRNA-1 0 7633540 98M159N326M170N90M114N550M MD:Z:560T394C108 NM:i:2 159,170,114 3
myseq3000.fa.r112 0.99 maker-168114738-augustus-gene-0.4-mRNA-1 16 9172488 2137M171N478M MD:Z:221A13G498G34T39A265T1232G93A23C181T6 NM:i:10 171 1
myseq9000.fa.r112 0.99 maker-168113162-augustus-gene-0.44-mRNA-1 0 9301325 18M124N2226M MD:Z:521A158G14T127G55A19T81A5T31C23G457G57C461G222 NM:i:13 124 1
myseq9000.fa.r112 0.99 maker-168112373-augustus-gene-0.5-mRNA-1 0 9247783 316M486N230M94N248M948N382M248N426M MD:Z:42C1197C251T12C92T3 NM:i:5 486,94,948,248 4
myseq9000.fa.r112 0.99 maker-168112140-snap-gene-0.20-mRNA-1 0 9172658 76M446N1052M MD:Z:371G756 NM:i:1 446 1
myseq0.fa.r112 0.99 maker-168111806-augustus-gene-0.20-mRNA-1 0 7112371 973M751N130M98N1244M MD:Z:343G33A374T254A44G179C611C115C216T169 NM:i:9 751,98 2
myseq12000.fa.r112 0.99 maker-168111276-augustus-gene-0.18-mRNA-1 16 7751191 1473M90N436M MD:Z:148G71C93C303A10G46C54T54A129G5C35A173G776 NM:i:12 90 1
myseq0.fa.r112 0.99 maker-168111188-snap-gene-0.6-mRNA-1 16 7019969 550M107N82M1028N13M MD:Z:645 NM:i:0 107,1028 2
myseq6000.fa.r112 0.99 maker-168109807-augustus-gene-0.23-mRNA-2 0 6840043 1171M529N1245M127N183M117N284M125N117M209N263M243N175M247N273M160N1202M MD:Z:568G94G1558A302T371G77C633G67A321G130C95C244A4T73T46C30T21T234A27 NM:i:18 529,127,117,125,209,243,247,160 8
myseq6000.fa.r112 0.99 maker-168106831-snap-gene-0.24-mRNA-1 0 6784421 261M175N120M147N143M217N252M106N455M122N176M243N84M MD:Z:605T239C17C627 NM:i:3 175,147,217,106,122,243 6
myseq6000.fa.r112 0.99 maker-168106305-augustus-gene-0.18-mRNA-1 0 6852056 1035M2998N297M MD:Z:188C2T122C416C41T113G57T136T68G151C3T24 NM:i:11 2998 1
myseq12000.fa.r112 0.99 maker-168104996-snap-gene-0.30-mRNA-1 0 7728439 733M265N15M MD:Z:234A87T165A172T10G24A50 NM:i:6 265 1
myseq9000.fa.r112 0.99 maker-168103641-snap-gene-0.7-mRNA-2 16 9299331 77M202N550M121N187M361N537M MD:Z:1351 NM:i:0 202,121,361 3
myseq3000.fa.r112 0.99 maker-168103209-augustus-gene-0.6-mRNA-1 0 9299357 1499M338N276M762N352M MD:Z:497C88T25C16A29G13A9T61A18T11A83G15T6G52A10T21A40T153G202G241T267A87A161 NM:i:22 338,762 2
myseq6000.fa.r112 0.99 maker-168102572-augustus-gene-0.17-mRNA-1 16 6743676 219M956N175M593N283M639N220M MD:Z:897 NM:i:0 956,593,639 3
myseq3000.fa.r112 0.99 maker-168102215-augustus-gene-0.17-mRNA-1 16 9245218 563M196N126M93N120M MD:Z:120A369G318 NM:i:2 196,93 2
myseq9000.fa.r112 0.99 maker-168102052-snap-gene-0.37-mRNA-2 16 9216906 1444M270N123M MD:Z:155C141T115A31T548G98G445A27 NM:i:7 270 1
myseq3000.fa.r112 0.99 maker-168101576-snap-gene-0.21-mRNA-1 0 9282597 193M117N154M148N64M481N108M119N126M86N227M623N689M MD:Z:1357A11C191 NM:i:2 117,148,481,119,86,623 6
myseq9000.fa.r112 0.99 maker-168101147-augustus-gene-0.10-mRNA-1 0 9298545 608M111N51M431N837M87N29M137N5M134N64M748N94M79N174M168N261M MD:Z:194A1070T857 NM:i:2 111,431,87,137,134,748,79,168 8
myseq0.fa.r112 0.99 maker-168100717-augustus-gene-0.8-mRNA-1 16 7024862 474M220N47M119N88M85N79M92N154M115N80M129N232M118N527M MD:Z:131A94G799G72G208A30G341 NM:i:6 220,119,85,92,115,129,118 7
myseq12000.fa.r112 0.99 maker-168099815-snap-gene-0.31-mRNA-4 16 7711833 475M127N255M86N172M302N228M157N134M117N84M173N291M105N333M109N155M403N129M102N160M89N104M134N161M761N317M92N282M217N302M103N91M93N54M266N77M82N160M209N85M105N221M MD:Z:47T72T2T804A311G784T103C183T1151G288T17T248A132C70G1C42 NM:i:15 127,86,302,157,117,173,105,109,403,102,89,134,761,92,217,103,93,266,82,209,105 21
myseq12000.fa.r112 0.99 maker-168099815-snap-gene-0.31-mRNA-3 16 7711833 108M126N354M127N255M86N172M302N228M157N134M117N84M173N291M105N333M109N155M403N129M102N160M122N71M134N161M761N317M92N282M217N302M103N91M93N54M266N77M82N160M209N85M105N221M MD:Z:70C39T804A311G784T103C183T1118G288T17T248A132C70G1C42 NM:i:14 126,127,86,302,157,117,173,105,109,403,102,122,134,761,92,217,103,93,266,82,209,105 22
myseq0.fa.r112 0.99 maker-168099434-augustus-gene-0.17-mRNA-1 16 7070209 1351M158N130M231N97M MD:Z:104A840G1T183C446 NM:i:4 158,231 2
myseq3000.fa.r112 0.99 maker-168097740-augustus-gene-0.20-mRNA-1 0 9168620 346M293N2037M MD:Z:56G131C118T345G184G10G80A267A453T101C2T554T70 NM:i:12 293 1
myseq12000.fa.r112 0.99 maker-168097290-augustus-gene-0.8-mRNA-1 16 7708909 651M193N80M102N365M90N467M MD:Z:1143C419 NM:i:1 193,102,90 3
myseq0.fa.r112 0.99 maker-168095499-augustus-gene-0.10-mRNA-1 0 7168580 378M1068N142M146N62M170N112M111N94M125N70M100N139M105N411M MD:Z:490C328A20A427G139 NM:i:4 1068,146,170,111,125,100,105 7
myseq9000.fa.r112 0.99 maker-168095259-augustus-gene-0.8-mRNA-2 16 9140665 3323M136N309M122N378M696N112M120N106M153N295M471N72M160N75M224N61M62N38M172N506M87N241M94N42M96N137M95N58M104N320M247N357M127N121M MD:Z:239G52G24T615AA44C78G23A101C40C159A143A24C74G363C93T61T313C33C6A76T590G58T29T70T19G938A114G70T226G412A28C87A18C27G27A58T15T1103A1C12C47 NM:i:41 136,122,696,120,153,471,160,224,62,172,87,94,96,95,104,247,127 17
myseq3000.fa.r112 0.99 maker-168094572-snap-gene-0.21-mRNA-1 0 9136388 104M324N132M168N403M206N96M196N80M218N76M162N186M300N105M115N96M97N93M133N33M MD:Z:103C1300 NM:i:1 324,168,206,196,218,162,300,115,97,133 10
myseq0.fa.r112 0.99 maker-168093841-augustus-gene-0.20-mRNA-1 16 7164869 121M113N83M195N102M681N99M156N172M100N340M MD:Z:881G35 NM:i:1 113,195,681,156,100 5
myseq3000.fa.r112 0.99 maker-168093425-augustus-gene-0.24-mRNA-1 16 9299456 568M1104N827M149N551M MD:Z:910AA457G161G24C389 NM:i:5 1104,149 2
myseq9000.fa.r112 0.99 maker-168091740-augustus-gene-0.10-mRNA-1 16 9279760 1677M719N843M MD:Z:187T64A71T1609A69G24A131A6G28T70A39T211 NM:i:11 719 1
myseq6000.fa.r112 0.99 maker-168091603-augustus-gene-0.33-mRNA-1 16 6769756 712M340N120M MD:Z:21A113A41C12G82C148G17C103A200G86 NM:i:9 340 1
myseq3000.fa.r112 0.99 maker-168090945-augustus-gene-0.6-mRNA-1 16 9300326 469M139N119M123N107M130N79M120N90M166N249M96N150M157N319M1617N487M MD:Z:501G2C39G1321G180T21 NM:i:5 139,123,130,120,166,96,157,1617 8
myseq6000.fa.r112 0.99 maker-168090066-augustus-gene-0.22-mRNA-1 16 6852069 326M134N526M163N938M MD:Z:133G985G132A537 NM:i:3 134,163 2
myseq3000.fa.r112 0.99 maker-168089639-snap-gene-0.17-mRNA-1 16 9283351 101M15N196M MD:Z:289A7 NM:i:1 15 1
myseq0.fa.r112 0.99 maker-168087200-augustus-gene-0.8-mRNA-2 16 4508037 417M216N72M115N287M MD:Z:212A330T41C136C53 NM:i:4 216,115 2
myseq3000.fa.r112 0.99 maker-168078527-augustus-gene-0.70-mRNA-1 0 9286568 84M107N76M82N444M MD:Z:516A6C32G47 NM:i:3 107,82 2
myseq0.fa.r112 0.99 maker-168075905-snap-gene-0.34-mRNA-1 0 7026818 143M299N766M MD:Z:53G46C173C407G33A111T80 NM:i:6 299 1
myseq12000.fa.r112 0.99 maker-168072135-snap-gene-0.32-mRNA-1 0 7728348 63M32N1074M MD:Z:433C76G6T19T24T28G318A55A13A20A12C65C56 NM:i:12 32 1
myseq9000.fa.r112 0.99 maker-168064159-augustus-gene-0.18-mRNA-1 16 9238856 488M114N199M150N143M194N134M235N142M131N163M937N683M MD:Z:1323G628 NM:i:1 114,150,194,235,131,937 6
myseq15000.fa.r112 0.99 maker-168059299-augustus-gene-0.23-mRNA-1 0 11203769 249M792N554M MD:Z:13C519C52T216 NM:i:3 792 1
myseq12000.fa.r112 0.99 maker-168050500-snap-gene-0.10-mRNA-1 16 7682485 323M96N49M MD:Z:102T48C220 NM:i:2 96 1
myseq3000.fa.r112 0.99 maker-168050302-snap-gene-0.13-mRNA-1 16 9302972 110M1030N50M519N2667M MD:Z:70T11G15T32G75A43C332C63C19A76G11A328T261A161A95A248G78A129G357A155T3T73C140T29 NM:i:23 1030,519 2
myseq3000.fa.r112 0.99 maker-168043048-snap-gene-0.48-mRNA-1 0 9285518 49M299N273M199N245M1801N300M617N303M MD:Z:1031G138 NM:i:1 299,199,1801,617 4
myseq9000.fa.r112 0.99 maker-168042630-augustus-gene-0.31-mRNA-1 16 9214374 297M89N170M1351N246M1337N480M MD:Z:1193 NM:i:0 89,1351,1337 3
myseq9000.fa.r112 0.99 maker-168029972-augustus-gene-0.38-mRNA-1 0 9296738 207M126N77M82N679M MD:Z:243A12G16T285C170C232 NM:i:5 126,82 2
myseq12000.fa.r112 0.99 maker-168028912-augustus-gene-0.14-mRNA-1 16 7749990 1104M88N237M89N381M MD:Z:304T22G48C601G194A152A58T12A38C81G12TC177C10 NM:i:13 88,89 2
myseq6000.fa.r112 0.99 maker-168028468-snap-gene-0.12-mRNA-1 0 6798123 750M925N436M175N95M MD:Z:60A39A36A419G723 NM:i:4 925,175 2
myseq3000.fa.r112 0.99 maker-168024980-augustus-gene-0.20-mRNA-1 16 9253796 528M142N900M MD:Z:248G10A80A148G300A61G283C143C111A30C4 NM:i:10 142 1
myseq3000.fa.r112 0.99 maker-168024951-augustus-gene-0.13-mRNA-1 16 9136907 1136M355N392M132N190M174N194M746N483M MD:Z:1864T78T451 NM:i:2 355,132,174,746 4
myseq0.fa.r112 0.99 maker-168024443-snap-gene-0.22-mRNA-1 16 7047440 3064M27N212M MD:Z:204A865G2T986C96C1118 NM:i:5 27 1
myseq9000.fa.r112 0.99 maker-168022236-snap-gene-0.12-mRNA-1 16 9301813 1927M303N852M MD:Z:47G42C3T132T343A243G189A516C106A37G75C15A2T448C58TA17A56A418A13 NM:i:19 303 1
myseq6000.fa.r112 0.99 maker-168020494-snap-gene-0.6-mRNA-2 16 6831092 585M170N240M865N138M MD:Z:62T37C106G309A18T426 NM:i:5 170,865 2
myseq12000.fa.r112 0.99 maker-168019762-augustus-gene-0.30-mRNA-2 16 7747990 609M233N209M95N123M328N195M85N1662M MD:Z:28A145G56AG18GC14G37A105C730C56A279C211A203T532G21C33CG312 NM:i:18 233,95,328,85 4
myseq6000.fa.r112 0.99 maker-168019004-augustus-gene-0.40-mRNA-2 0 6741114 282M156N252M92N410M113N1051M200N208M175N241M129N126M727N118M128N511M MD:Z:278C980C1016T922 NM:i:3 156,92,113,200,175,129,727,128 8
myseq0.fa.r112 0.99 maker-168018480-snap-gene-0.11-mRNA-1 16 7164266 35M148N519M378N264M686N186M36N64M MD:Z:624G121G321 NM:i:2 148,378,686,36 4
myseq9000.fa.r112 0.99 maker-168016652-augustus-gene-0.7-mRNA-1 16 9276075 815M452N216M90N705M MD:Z:125C443A141T610G276A132A3 NM:i:6 452,90 2
myseq9000.fa.r112 0.99 maker-168015761-augustus-gene-0.9-mRNA-1 16 9131768 459M98N57M406N147M361N318M MD:Z:80C102G147A99C375C33C68C70 NM:i:7 98,406,361 3
myseq12000.fa.r112 0.99 maker-168014883-augustus-gene-0.38-mRNA-1 0 7751682 259M86N226M122N498M MD:Z:68C63GC372A146T170G158 NM:i:6 86,122 2
myseq0.fa.r112 0.99 maker-168011278-snap-gene-0.41-mRNA-1 16 7165018 83M334N466M MD:Z:549 NM:i:0 334 1
myseq9000.fa.r112 0.99 maker-168008215-augustus-gene-0.13-mRNA-1 16 9285155 831M78N85M159N90M228N108M76N234M MD:Z:954C161A60C1TT41T26C25C72 NM:i:8 78,159,228,76 4
myseq12000.fa.r112 0.99 maker-168004132-snap-gene-0.12-mRNA-1 16 7753907 629M153N57M2012N201M124N1196M51N208M MD:Z:168T272G107T1632T90A17 NM:i:5 153,2012,124,51 4
myseq6000.fa.r112 0.99 maker-168002601-snap-gene-0.54-mRNA-1 0 6851553 300M2686N1447M MD:Z:699T45T69A463G391A75 NM:i:5 2686 1
myseq0.fa.r112 0.99 maker-168001785-augustus-gene-0.7-mRNA-1 0 7043929 323M138N852M514N40M MD:Z:568T252A393 NM:i:2 138,514 2
myseq12000.fa.r112 0.99 maker-168001505-snap-gene-0.7-mRNA-1 0 7753672 173M108N205M592N138M1214N39M10N81M519N165M MD:Z:184C182T2T57C344C27 NM:i:5 108,592,1214,10,519 5
myseq6000.fa.r112 0.99 maker-167999360-snap-gene-0.10-mRNA-1 0 6848009 281M420N563M MD:Z:832A11 NM:i:1 420 1
myseq12000.fa.r112 0.99 maker-167998797-snap-gene-0.12-mRNA-1 16 5932646 175M123N39M110N69M85N22M186N47M87N413M188N136M344N31M112N290M331N206M228N76M MD:Z:380T133T52T936 NM:i:3 123,110,85,186,87,188,344,112,331,228 10
myseq9000.fa.r112 0.99 maker-167994379-augustus-gene-0.95-mRNA-1 16 9304083 2192M1336N167M65N99M142N73M MD:Z:2531 NM:i:0 1336,65,142 3
myseq3000.fa.r112 0.99 maker-167992315-snap-gene-0.11-mRNA-1 0 9131128 1440M1517N685M MD:Z:4C133A19T833A667T371A92 NM:i:6 1517 1
myseq6000.fa.r112 0.99 maker-167990846-snap-gene-0.9-mRNA-1 16 3205479 3797M119N95M491N106M MD:Z:163G50T110A81T244A183T131G74A257C175C76C433T82C422T47T1455 NM:i:15 119,491 2
myseq9000.fa.r112 0.99 maker-167988352-augustus-gene-0.28-mRNA-1 16 9265786 465M272N76M282N103M283N71M154N893M181N138M208N66M459N173M MD:Z:180T83C69G82G71T14T706A258G162G242A108 NM:i:10 272,282,283,154,181,208,459 7
myseq3000.fa.r112 0.99 maker-167988011-augustus-gene-0.21-mRNA-1 0 9237071 603M897N393M729N228M1461N174M MD:Z:156A1241 NM:i:1 897,729,1461 3
myseq3000.fa.r112 0.99 maker-167983989-augustus-gene-0.21-mRNA-1 0 9264171 285M121N128M274N243M134N253M94N537M MD:Z:1287G158 NM:i:1 121,274,134,94 4
myseq3000.fa.r112 0.99 maker-167982904-augustus-gene-0.23-mRNA-1 0 9292691 158M408N118M MD:Z:276 NM:i:0 408 1
myseq6000.fa.r112 0.99 maker-167980397-augustus-gene-0.28-mRNA-1 16 6763720 294M116N1743M MD:Z:47C195G308T26G149G28G60A302G55G134A68C184C214G89C75A50T37 NM:i:16 116 1
myseq0.fa.r112 0.99 maker-167980090-snap-gene-0.11-mRNA-1 0 7079142 108M190N347M104N444M659N941M170N434M152N162M1282N166M MD:Z:53C497G230G4G61G2C222A849T122C18C59C98C318A56 NM:i:13 190,104,659,170,152,1282 6
myseq9000.fa.r112 0.99 maker-167978087-augustus-gene-0.14-mRNA-2 16 9173163 440M88N381M86N1233M MD:Z:124C1137T791 NM:i:2 88,86 2
