bin coverage transcript strand gene cigar MD NM
myseq6000.fa.r112 0.99 augustus_masked-168276914-processed-gene-0.15-mRNA-1 16 6776629 2775M MD:Z:161C26C4G10G12A2G1261C602C231C457 NM:i:9
myseq6000.fa.r112 0.99 augustus_masked-168276720-processed-gene-0.8-mRNA-1 0 4630017 3147M MD:Z:3147 NM:i:0
myseq12000.fa.r112 0.99 augustus_masked-168276651-processed-gene-0.17-mRNA-1 16 7639695 3369M MD:Z:182A242C347A563T54T83T185T188G76G103G55A194A683G68C20T263A47 NM:i:16
myseq3000.fa.r112 0.99 augustus_masked-168276148-processed-gene-0.0-mRNA-1 16 4350472 456M MD:Z:382T56G16 NM:i:2
myseq12000.fa.r112 0.99 augustus_masked-168275942-processed-gene-0.11-mRNA-1 16 7619344 1608M MD:Z:26C90G69A6G165A168G134C73T107C373G258C128 NM:i:11
myseq6000.fa.r112 0.99 augustus_masked-168275313-processed-gene-0.0-mRNA-1 16 121041 300M MD:Z:300 NM:i:0
myseq6000.fa.r112 0.99 augustus_masked-168274548-processed-gene-0.1-mRNA-1 16 6792818 1071M MD:Z:28T25A34G114A148T40G158C86A88T97C243 NM:i:10
myseq3000.fa.r112 0.99 augustus_masked-168274512-processed-gene-0.3-mRNA-1 16 9293253 228M MD:Z:228 NM:i:0
myseq0.fa.r112 0.99 augustus_masked-168274156-processed-gene-0.0-mRNA-1 16 7068021 882M MD:Z:376A505 NM:i:1
myseq3000.fa.r112 0.99 augustus_masked-168273113-processed-gene-0.20-mRNA-1 16 9298431 546M MD:Z:123T150G43A8T12A21C5C61G63A7A43 NM:i:10
myseq0.fa.r112 0.99 augustus_masked-168272079-processed-gene-0.0-mRNA-1 16 7133386 300M MD:Z:300 NM:i:0
myseq12000.fa.r112 0.99 augustus_masked-168271880-processed-gene-0.4-mRNA-1 0 4930885 1005M MD:Z:57T215T460T131A138 NM:i:4
myseq12000.fa.r112 0.99 augustus_masked-168271849-processed-gene-0.2-mRNA-1 16 7642433 1773M MD:Z:747A76G141G806 NM:i:3
myseq3000.fa.r112 0.99 augustus_masked-168271154-processed-gene-0.23-mRNA-1 16 9207185 261M MD:Z:261 NM:i:0
myseq6000.fa.r112 0.99 augustus_masked-168271154-processed-gene-0.22-mRNA-1 0 6713953 453M MD:Z:97C1A353 NM:i:2
myseq3000.fa.r112 0.99 augustus_masked-168270716-processed-gene-0.0-mRNA-1 0 9299824 1251M MD:Z:295C400G206C46A300 NM:i:4
myseq0.fa.r112 0.99 augustus_masked-168269638-processed-gene-0.2-mRNA-1 16 7086734 1542M MD:Z:181G30C264C1064 NM:i:3
myseq3000.fa.r112 0.99 augustus_masked-168268881-processed-gene-0.2-mRNA-1 0 9140447 2496M MD:Z:13C3C102G254G24G147G302C175A18G16A42C162G374C304T50T77T259T157 NM:i:17
myseq12000.fa.r112 0.99 augustus_masked-168267442-processed-gene-0.1-mRNA-1 16 7727535 883M MD:Z:10G4T24G56G15G60T17C120C256A312 NM:i:9
myseq3000.fa.r112 0.99 augustus_masked-168266730-processed-gene-0.3-mRNA-1 0 9295315 297M MD:Z:4G51G240 NM:i:2
myseq6000.fa.r112 0.99 augustus_masked-168266719-processed-gene-0.3-mRNA-1 0 6815812 1071M MD:Z:323G143C263G24T195T118 NM:i:5
myseq0.fa.r112 0.99 augustus_masked-168264649-processed-gene-0.1-mRNA-1 16 7018042 2544M MD:Z:1950T593 NM:i:1
myseq12000.fa.r112 0.99 augustus_masked-168262818-processed-gene-0.7-mRNA-1 0 7592633 423M MD:Z:423 NM:i:0
myseq0.fa.r112 0.99 augustus_masked-168262187-processed-gene-0.0-mRNA-1 0 7042574 2991M MD:Z:101T6G39T136G369C58G130T51A41G42T24C7T261G213A139G24T38G76G244C14T61T384C50A318C60A64C15 NM:i:26
myseq3000.fa.r112 0.99 augustus_masked-168262124-processed-gene-0.2-mRNA-1 16 9137958 1224M MD:Z:1087C5T9T120 NM:i:3
myseq12000.fa.r112 0.99 augustus_masked-168262096-processed-gene-0.2-mRNA-1 16 7749579 2451M MD:Z:78G7T258A129A28A41G28A92A213G62A85T16T89G52G61C133T60T43T135T214T242T58G99A205 NM:i:23
myseq3000.fa.r112 0.99 augustus_masked-168261703-processed-gene-0.0-mRNA-1 16 9257558 399M MD:Z:211G24C162 NM:i:2
myseq0.fa.r112 0.99 augustus_masked-168261449-processed-gene-0.0-mRNA-1 16 1532114 1695M MD:Z:1373A321 NM:i:1
myseq6000.fa.r112 0.99 augustus_masked-168260728-processed-gene-0.20-mRNA-1 16 6825084 342M MD:Z:294T47 NM:i:1
myseq3000.fa.r112 0.99 augustus_masked-168260697-processed-gene-0.0-mRNA-1 0 9163858 894M MD:Z:305A588 NM:i:1
myseq12000.fa.r112 0.99 augustus_masked-168260497-processed-gene-0.6-mRNA-1 0 7751978 2772M MD:Z:77C156A145C48C702A571A556T44G55CA227A180 NM:i:11
myseq9000.fa.r112 0.99 augustus_masked-168260150-processed-gene-0.3-mRNA-1 0 9164650 336M MD:Z:60G8G50C215 NM:i:3
myseq12000.fa.r112 0.99 augustus_masked-168260150-processed-gene-0.1-mRNA-1 0 7721751 384M MD:Z:384 NM:i:0
myseq0.fa.r112 0.99 augustus_masked-168260039-processed-gene-0.9-mRNA-1 0 7165294 1179M MD:Z:335C158A287T396 NM:i:3
myseq3000.fa.r112 0.99 augustus_masked-168259773-processed-gene-0.0-mRNA-1 16 9182776 1428M MD:Z:439C988 NM:i:1
myseq9000.fa.r112 0.99 augustus_masked-168258495-processed-gene-0.5-mRNA-1 0 9260858 942M MD:Z:303C90A113C60A372 NM:i:4
myseq6000.fa.r112 0.99 augustus_masked-168258123-processed-gene-0.2-mRNA-1 0 6849255 1332M MD:Z:440A891 NM:i:1
myseq12000.fa.r112 0.99 augustus_masked-168257780-processed-gene-0.5-mRNA-1 16 1978383 1752M MD:Z:879A872 NM:i:1
myseq3000.fa.r112 0.99 augustus_masked-168257583-processed-gene-0.3-mRNA-1 0 9173645 396M MD:Z:396 NM:i:0
myseq12000.fa.r112 0.99 augustus_masked-168257069-processed-gene-0.6-mRNA-1 16 7656747 1953M MD:Z:786G77G755A8G191G131 NM:i:5
myseq12000.fa.r112 0.99 augustus_masked-168255453-processed-gene-0.4-mRNA-1 0 7729103 1251M MD:Z:237C79T617A315 NM:i:3
myseq0.fa.r112 0.99 augustus_masked-168255440-processed-gene-0.2-mRNA-1 0 7125913 1158M MD:Z:38G26T115A579T17G311C2G2A60 NM:i:8
myseq12000.fa.r112 0.99 augustus_masked-168255265-processed-gene-0.4-mRNA-1 0 7740614 1335M MD:Z:30A269G274T473G285 NM:i:4
myseq3000.fa.r112 0.99 augustus_masked-168255111-processed-gene-0.0-mRNA-1 16 9267372 2478M MD:Z:301A235C745A93T185A102A136G214C29T429 NM:i:9
myseq9000.fa.r112 0.99 augustus_masked-168254906-processed-gene-0.1-mRNA-1 16 9133892 3750M MD:Z:339A265C645C284T11C184T90C38G77C77A475T84T708C12T447 NM:i:14
myseq6000.fa.r112 0.99 augustus_masked-168254863-processed-gene-0.1-mRNA-1 0 6828851 333M MD:Z:122A83T126 NM:i:2
myseq0.fa.r112 0.99 augustus_masked-168254804-processed-gene-0.7-mRNA-1 16 7071142 1296M MD:Z:1296 NM:i:0
myseq9000.fa.r112 0.99 augustus_masked-168254730-processed-gene-0.12-mRNA-1 0 9160473 348M MD:Z:266G81 NM:i:1
myseq3000.fa.r112 0.99 augustus_masked-168254478-processed-gene-0.0-mRNA-1 16 9140968 3459M MD:Z:182C342T1317A331C107T218C217T89T41C550A7A47 NM:i:11
myseq9000.fa.r112 0.99 augustus_masked-168254101-processed-gene-0.5-mRNA-1 0 9297199 1395M MD:Z:230G596A567 NM:i:2
myseq12000.fa.r112 0.99 augustus_masked-168253947-processed-gene-0.4-mRNA-1 0 7636147 357M MD:Z:237C119 NM:i:1
myseq6000.fa.r112 0.99 augustus_masked-168253753-processed-gene-0.0-mRNA-1 0 6850216 1821M MD:Z:154G6A195A687A354A420 NM:i:5
myseq3000.fa.r112 0.99 augustus_masked-168253612-processed-gene-0.0-mRNA-1 0 9297429 1830M MD:Z:71T132T36A799G290A497 NM:i:5
myseq0.fa.r112 0.99 augustus_masked-168253220-processed-gene-0.1-mRNA-1 0 7086556 444M MD:Z:86G357 NM:i:1
myseq9000.fa.r112 0.99 augustus_masked-168252929-processed-gene-0.3-mRNA-1 0 9297776 1173M MD:Z:326T578C267 NM:i:2
myseq0.fa.r112 0.99 augustus_masked-168252839-processed-gene-0.7-mRNA-1 16 7129883 690M MD:Z:16GC13T1G5A37C2C27C8T34C9C1CT12A14G4C11C10A14G12C11GG8T4G5T13T5C1A13CG29A20A42C7G2G7C1C1A20T3G35A4G14A28A5T19C41GG1C1A10C5A2G2G5T24G16 NM:i:56
myseq12000.fa.r112 0.99 augustus_masked-168252781-processed-gene-0.15-mRNA-1 0 7695523 423M MD:Z:423 NM:i:0
myseq0.fa.r112 0.99 augustus_masked-168251752-processed-gene-0.1-mRNA-1 16 1878272 975M MD:Z:528A240G130CT73 NM:i:4
myseq3000.fa.r112 0.99 augustus_masked-168250624-processed-gene-0.0-mRNA-1 0 9182957 1785M MD:Z:950A687C75C70 NM:i:3
myseq3000.fa.r112 0.99 augustus_masked-168248346-processed-gene-0.6-mRNA-1 0 9303159 1725M MD:Z:1157G42G20G266G24G85T125 NM:i:6
myseq6000.fa.r112 0.99 augustus_masked-168248182-processed-gene-0.0-mRNA-1 16 6703133 1609M MD:Z:229G109G18G21T137A22G19C12C31C92C408C246T45T4G16T103G81 NM:i:16
myseq9000.fa.r112 0.99 augustus_masked-168247940-processed-gene-0.9-mRNA-1 16 942093 801M MD:Z:41C161A168A112A45A269 NM:i:5
myseq9000.fa.r112 0.99 augustus_masked-168247297-processed-gene-0.1-mRNA-1 16 9301147 336M MD:Z:21G43C35C1T2G32CA7G57G84A44 NM:i:10
myseq3000.fa.r112 0.99 augustus_masked-168246267-processed-gene-0.1-mRNA-1 0 9209533 2916M MD:Z:1985C416T513 NM:i:2
myseq12000.fa.r112 0.99 augustus_masked-168245120-processed-gene-0.5-mRNA-1 16 1520765 1926M MD:Z:159G114G454A1A9T200T62A50G65T130C199A2T229C6G104C127 NM:i:15
myseq6000.fa.r112 0.99 augustus_masked-168244450-processed-gene-0.0-mRNA-1 16 6812906 987M MD:Z:987 NM:i:0
myseq0.fa.r112 0.99 augustus_masked-168244414-processed-gene-0.4-mRNA-1 16 7064199 435M MD:Z:59C72C292T9 NM:i:3
myseq12000.fa.r112 0.99 augustus_masked-168244021-processed-gene-0.0-mRNA-1 0 7650521 1872M MD:Z:158T59T30T105T78G138G22G200T30G22T71T41A41C14A191T90C35G54T3C323C105A41 NM:i:21
myseq9000.fa.r112 0.99 augustus_masked-168243361-processed-gene-0.0-mRNA-1 0 9275771 330M MD:Z:330 NM:i:0
myseq6000.fa.r112 0.99 augustus_masked-168243229-processed-gene-0.1-mRNA-1 0 6845784 2307M MD:Z:424G119A171C377T247C323G640 NM:i:6
myseq9000.fa.r112 0.99 augustus_masked-168241792-processed-gene-0.0-mRNA-1 0 9263613 1890M MD:Z:143C1425G320 NM:i:2
myseq12000.fa.r112 0.99 augustus_masked-168241545-processed-gene-0.4-mRNA-1 16 7676782 1284M MD:Z:437G846 NM:i:1
myseq12000.fa.r112 0.99 augustus_masked-168240979-processed-gene-0.1-mRNA-1 0 7657435 300M MD:Z:60G14C13T210 NM:i:3
myseq0.fa.r112 0.99 augustus_masked-168240540-processed-gene-0.18-mRNA-1 16 7115278 360M MD:Z:122C237 NM:i:1
myseq6000.fa.r112 0.99 augustus_masked-168240540-processed-gene-0.10-mRNA-1 0 6755080 1518M MD:Z:682A835 NM:i:1
myseq3000.fa.r112 0.99 augustus_masked-168240529-processed-gene-0.0-mRNA-1 0 9247617 3012M MD:Z:368C242A277G99A301G156G94G76A1051G339 NM:i:9
myseq3000.fa.r112 0.99 augustus_masked-168240102-processed-gene-0.3-mRNA-1 16 9297862 2364M MD:Z:771G296C248G578A5T211C4A244 NM:i:7
myseq9000.fa.r112 0.99 augustus_masked-168240072-processed-gene-0.15-mRNA-1 16 9301581 426M MD:Z:47C35T94G247 NM:i:3
myseq3000.fa.r112 0.99 augustus_masked-168239199-processed-gene-0.0-mRNA-1 0 9295827 2622M MD:Z:839T551G215A78T25C77T431T14T164C219 NM:i:9
myseq0.fa.r112 0.99 augustus_masked-168238828-processed-gene-0.19-mRNA-1 0 7084752 387M MD:Z:387 NM:i:0
myseq9000.fa.r112 0.99 augustus_masked-168238487-processed-gene-0.34-mRNA-1 0 6449988 438M MD:Z:122A223C91 NM:i:2
myseq3000.fa.r112 0.99 augustus_masked-168238231-processed-gene-0.5-mRNA-1 0 9254886 354M MD:Z:77G25C114A75T53C5 NM:i:5
myseq12000.fa.r112 0.99 augustus_masked-168238180-processed-gene-0.0-mRNA-1 0 7735817 1679M MD:Z:1115C156T170T60A174 NM:i:4
myseq3000.fa.r112 0.99 augustus_masked-168237711-processed-gene-0.1-mRNA-1 16 9283969 1101M MD:Z:96G458C107A437 NM:i:3
myseq9000.fa.r112 0.99 augustus_masked-168237181-processed-gene-0.24-mRNA-1 0 9223629 315M MD:Z:69A245 NM:i:1
myseq9000.fa.r112 0.99 augustus_masked-168236962-processed-gene-0.0-mRNA-1 0 7362673 854M MD:Z:631C97T124 NM:i:2
myseq9000.fa.r112 0.99 augustus_masked-168236367-processed-gene-0.3-mRNA-1 0 9198446 1641M MD:Z:641T179C20C5G330A1G459 NM:i:6
myseq6000.fa.r112 0.99 augustus_masked-168236167-processed-gene-0.3-mRNA-1 0 6559922 219M MD:Z:14T150T53 NM:i:2
myseq6000.fa.r112 0.99 augustus_masked-168235917-processed-gene-0.0-mRNA-1 16 6771406 1215M MD:Z:359T855 NM:i:1
myseq12000.fa.r112 0.99 augustus_masked-168235704-processed-gene-0.19-mRNA-1 16 7723465 381M MD:Z:11A45C252AC55G13 NM:i:5
myseq0.fa.r112 0.99 augustus_masked-168235567-processed-gene-0.0-mRNA-1 0 7051586 681M MD:Z:681 NM:i:0
myseq6000.fa.r112 0.99 augustus_masked-168235494-processed-gene-0.2-mRNA-1 16 6846167 1188M MD:Z:126A57T55C29A284G22C94A25C28T65A130C5C194C61 NM:i:13
myseq0.fa.r112 0.99 augustus_masked-168234872-processed-gene-0.16-mRNA-1 16 7048692 732M MD:Z:78T325T74A15A27T208 NM:i:5
myseq12000.fa.r112 0.99 augustus_masked-168234839-processed-gene-0.0-mRNA-1 0 7722247 1104M MD:Z:311C792 NM:i:1
myseq9000.fa.r112 0.99 augustus_masked-168233883-processed-gene-0.12-mRNA-1 0 9298919 945M MD:Z:159T439A38A57C191G56 NM:i:5
myseq6000.fa.r112 0.99 augustus_masked-168233738-processed-gene-0.0-mRNA-1 0 1367795 2649M MD:Z:261A248G100A2037 NM:i:3
myseq12000.fa.r112 0.99 augustus_masked-168233408-processed-gene-0.5-mRNA-1 0 961859 1221M MD:Z:979T241 NM:i:1
myseq3000.fa.r112 0.99 augustus_masked-168233233-processed-gene-0.1-mRNA-1 16 9184681 360M MD:Z:360 NM:i:0
myseq0.fa.r112 0.99 augustus_masked-168232735-processed-gene-0.17-mRNA-1 16 7087531 550M MD:Z:156G96A296 NM:i:2
myseq9000.fa.r112 0.99 augustus_masked-168232092-processed-gene-0.1-mRNA-1 0 4526769 1317M MD:Z:193A17T171T933 NM:i:3
myseq12000.fa.r112 0.99 augustus_masked-168231500-processed-gene-0.3-mRNA-1 16 7748073 1374M MD:Z:159G128T4C480G80A473G17T26 NM:i:7
myseq3000.fa.r112 0.99 augustus_masked-168231146-processed-gene-0.8-mRNA-1 0 9133610 3804M MD:Z:127G52C204C307A148C199G189A5T540A175G724T1123 NM:i:11
myseq0.fa.r112 0.99 augustus_masked-168231049-processed-gene-0.1-mRNA-1 16 7068691 600M MD:Z:600 NM:i:0
myseq12000.fa.r112 0.99 augustus_masked-168230750-processed-gene-0.9-mRNA-1 0 7696074 1368M MD:Z:151A414T335C127G194T48T93 NM:i:6
myseq9000.fa.r112 0.99 augustus_masked-168230286-processed-gene-0.5-mRNA-1 0 9224917 309M MD:Z:107C172C28 NM:i:2
myseq12000.fa.r112 0.99 augustus_masked-168230028-processed-gene-0.3-mRNA-1 16 7701604 2169M MD:Z:132A216C1G56C8T88T19T1492A149 NM:i:8
myseq12000.fa.r112 0.99 augustus_masked-168227428-processed-gene-0.0-mRNA-1 16 7598662 1209M MD:Z:135A16A146G224C72T129A6C62A113A15C281 NM:i:10
myseq12000.fa.r112 0.99 augustus_masked-168227361-processed-gene-0.6-mRNA-1 16 7715845 1899M MD:Z:142C1756 NM:i:1
myseq12000.fa.r112 0.99 augustus_masked-168227313-processed-gene-0.0-mRNA-1 0 7714709 2058M MD:Z:158C401T281C47C1167 NM:i:4
myseq9000.fa.r112 0.99 augustus_masked-168226854-processed-gene-0.3-mRNA-1 0 9247808 906M MD:Z:8C74T26A111N154G80C305A117A23 NM:i:8
myseq0.fa.r112 0.99 augustus_masked-168225776-processed-gene-0.0-mRNA-1 0 7087508 804M MD:Z:53T11T215A85T239A130C65 NM:i:6
myseq9000.fa.r112 0.99 augustus_masked-168225069-processed-gene-0.1-mRNA-1 16 9251200 2106M MD:Z:159T465A202G85A207A283T72C10C11T45C28A65C268G59C7C105G19 NM:i:16
myseq12000.fa.r112 0.99 augustus_masked-168224887-processed-gene-0.1-mRNA-1 0 7650213 1995M MD:Z:917T306A232A537 NM:i:3
myseq12000.fa.r112 0.99 augustus_masked-168224576-processed-gene-0.12-mRNA-1 0 7748148 273M MD:Z:273 NM:i:0
myseq6000.fa.r112 0.99 augustus_masked-168223923-processed-gene-0.3-mRNA-1 16 6784460 330M MD:Z:330 NM:i:0
myseq0.fa.r112 0.99 augustus_masked-168223685-processed-gene-0.1-mRNA-1 16 7153693 567M MD:Z:567 NM:i:0
myseq3000.fa.r112 0.99 augustus_masked-168223499-processed-gene-0.0-mRNA-1 16 9300221 429M MD:Z:17A5C65T243C42TT51 NM:i:6
myseq9000.fa.r112 0.99 augustus_masked-168222290-processed-gene-0.1-mRNA-1 16 9299478 231M MD:Z:79T151 NM:i:1
myseq0.fa.r112 0.99 augustus_masked-168222161-processed-gene-0.0-mRNA-1 16 900079 1431M MD:Z:417A174G64T357G25G197A191 NM:i:6
myseq3000.fa.r112 0.99 augustus_masked-168221853-processed-gene-0.3-mRNA-1 16 9278645 201M MD:Z:127C73 NM:i:1
myseq9000.fa.r112 0.99 augustus_masked-168221670-processed-gene-0.4-mRNA-1 0 9298281 582M MD:Z:15T248G35A22C2G255 NM:i:5
myseq6000.fa.r112 0.99 augustus_masked-168221517-processed-gene-0.1-mRNA-1 0 6799202 1644M MD:Z:226C8C1408 NM:i:2
myseq3000.fa.r112 0.99 augustus_masked-168219591-processed-gene-0.8-mRNA-1 0 9272494 3201M MD:Z:548A3T148T62G59T30G100A19C82C1A133G203A65A2C58C196T2A203C110C38A176T69G71G53A22C156G286G92G186 NM:i:28
myseq0.fa.r112 0.99 augustus_masked-168217495-processed-gene-0.2-mRNA-1 0 7165139 312M MD:Z:312 NM:i:0
myseq6000.fa.r112 0.99 augustus_masked-168217443-processed-gene-0.27-mRNA-1 16 6839836 1551M MD:Z:1542G8 NM:i:1
myseq12000.fa.r112 0.99 augustus_masked-168216292-processed-gene-0.0-mRNA-1 16 7749333 1398M MD:Z:31A254T317G22A149A230G103A130GC153 NM:i:9
myseq0.fa.r112 0.99 augustus_masked-168215451-processed-gene-0.2-mRNA-1 16 7151635 1365M MD:Z:75C1A39C9C306A799G29G10G51T37 NM:i:9
myseq3000.fa.r112 0.99 augustus_masked-168212046-processed-gene-0.9-mRNA-1 0 9239678 1032M MD:Z:1032 NM:i:0
myseq9000.fa.r112 0.99 augustus_masked-168211093-processed-gene-0.2-mRNA-1 0 9297647 2595M MD:Z:24C57C7A867C213G368T290C27A734 NM:i:8
myseq12000.fa.r112 0.99 augustus_masked-168210904-processed-gene-0.8-mRNA-1 0 7671125 1848M MD:Z:329A204G1313 NM:i:2
myseq3000.fa.r112 0.99 augustus_masked-168210138-processed-gene-0.4-mRNA-1 0 9225675 303M MD:Z:233T69 NM:i:1
myseq9000.fa.r112 0.99 augustus_masked-168209543-processed-gene-0.0-mRNA-1 0 9290532 2778M MD:Z:18C2A3G4C58T6T21G31G16C5A6C3C14T13C8AA6CC7T1G1T8C2C11G13T5GGG24A3T10A8C9G8G5G10G14T26AG1GT3C6A2GG19CA1A3T19T26A9A2C16G17A14A2G6A1T3C7G3C34C23A19AG3G1A1G53A1G4G9TC9CA1C1C6G2T34G10C1A1T24AAA6G32A5T14C38TT7T4T10C1A2A3A1G18G18GG2A3GC3TG1G14G11A18C1AA3G12C3G7T16A1T1G35C11G5T4A4A1A1A1A5A16G23G2C14A9GG12GA1T30G16A4CA6C16TT11G7G14G3A11A10C2T2C12G4G6A25C8C25T7A44A13G9CAC14A3G40CA6C16C11A5A17G76C2CG4TG2A7TG13C11T23C17T21C7T20C14T14C5T28A16G7CC13A20C2T18T13GG18TG48A7C2A7G10TG18T11A2A5G17T5T8C20T5G6C23C1A8A23C26A40T3A4A5C18A2T14A8G6A16A23T8A2A8A50CC1T54A11G65 NM:i:245
myseq6000.fa.r112 0.99 augustus_masked-168208902-processed-gene-0.10-mRNA-1 0 6812918 792M MD:Z:158G633 NM:i:1
myseq0.fa.r112 0.99 augustus_masked-168208148-processed-gene-0.1-mRNA-1 0 7143734 2358M MD:Z:964G586G139G29C636 NM:i:4
myseq3000.fa.r112 0.99 augustus_masked-168207167-processed-gene-0.12-mRNA-1 0 9298416 2265M MD:Z:79C10G35A29A147A277G40C155A25A153T11C33C117A540A513G86 NM:i:15
myseq9000.fa.r112 0.99 augustus_masked-168206069-processed-gene-0.4-mRNA-1 0 2511415 375M MD:Z:3G48G8A105C63A85C57 NM:i:6
myseq12000.fa.r112 0.99 augustus_masked-168205955-processed-gene-0.1-mRNA-1 0 7749998 2520M MD:Z:554A113C53C132A52A501A270A24T542T270 NM:i:9
myseq0.fa.r112 0.99 augustus_masked-168205370-processed-gene-0.1-mRNA-1 0 7069319 1845M MD:Z:399TC490C103G177G103C284T282 NM:i:7
myseq3000.fa.r112 0.99 augustus_masked-168205206-processed-gene-0.10-mRNA-1 0 9140972 318M MD:Z:318 NM:i:0
myseq0.fa.r112 0.99 augustus_masked-168203932-processed-gene-0.0-mRNA-1 0 7089574 2085M MD:Z:26T135A65A20G109C162A19T35T511A30A17C242T689T12 NM:i:13
myseq6000.fa.r112 0.99 augustus_masked-168203006-processed-gene-0.14-mRNA-1 16 6752974 804M MD:Z:153A41A143G332A38C68T23 NM:i:6
myseq0.fa.r112 0.99 augustus_masked-168202553-processed-gene-0.1-mRNA-1 0 6426985 2298M MD:Z:55G19G33A519G196C86G1318A10C54 NM:i:8
myseq0.fa.r112 0.99 augustus_masked-168201657-processed-gene-0.21-mRNA-1 0 7160490 327M MD:Z:327 NM:i:0
myseq0.fa.r112 0.99 augustus_masked-168200041-processed-gene-0.2-mRNA-1 0 7023757 2133M MD:Z:37G300A113A1019T248T23T74G312 NM:i:7
myseq6000.fa.r112 0.99 augustus_masked-168199459-processed-gene-0.6-mRNA-1 0 6835248 1047M MD:Z:245T124A676 NM:i:2
myseq12000.fa.r112 0.99 augustus_masked-168199290-processed-gene-0.3-mRNA-1 16 7721796 1431M MD:Z:84G308T8G547G219A98G23A4T9T41T80 NM:i:10
myseq6000.fa.r112 0.99 augustus_masked-168199200-processed-gene-0.15-mRNA-1 16 6712687 1731M MD:Z:64T343A155A436C175A70A50C31T179C151G67 NM:i:10
myseq3000.fa.r112 0.99 augustus_masked-168198825-processed-gene-0.1-mRNA-1 0 9274455 633M MD:Z:234T256A122T18 NM:i:3
myseq6000.fa.r112 0.99 augustus_masked-168196710-processed-gene-0.1-mRNA-1 0 6829914 423M MD:Z:68A354 NM:i:1
myseq6000.fa.r112 0.99 augustus_masked-168196523-processed-gene-0.2-mRNA-1 0 6746396 536M MD:Z:27G508 NM:i:1
myseq9000.fa.r112 0.99 augustus_masked-168196227-processed-gene-0.0-mRNA-1 16 9300060 660M MD:Z:60C55C543 NM:i:2
myseq0.fa.r112 0.99 augustus_masked-168195339-processed-gene-0.9-mRNA-1 16 7019255 621M MD:Z:621 NM:i:0
myseq0.fa.r112 0.99 augustus_masked-168195165-processed-gene-0.0-mRNA-1 16 7073185 321M MD:Z:133C112A74 NM:i:2
myseq9000.fa.r112 0.99 augustus_masked-168194504-processed-gene-0.12-mRNA-1 16 9296573 477M MD:Z:325T151 NM:i:1
myseq6000.fa.r112 0.99 augustus_masked-168194351-processed-gene-0.0-mRNA-1 16 6744095 351M MD:Z:13C85G140C51A51C6 NM:i:5
myseq6000.fa.r112 0.99 augustus_masked-168193953-processed-gene-0.11-mRNA-1 16 6707589 2253M MD:Z:642C765T844 NM:i:2
myseq6000.fa.r112 0.99 augustus_masked-168193385-processed-gene-0.0-mRNA-1 16 6819811 1038M MD:Z:37G2T671C44C8T2T268 NM:i:6
myseq3000.fa.r112 0.99 augustus_masked-168193263-processed-gene-0.0-mRNA-1 16 9301060 1575M MD:Z:391G4G22G116G18A42G29A296T222G78T328T10G7 NM:i:12
myseq9000.fa.r112 0.99 augustus_masked-168193222-processed-gene-0.4-mRNA-1 0 9260437 2868M MD:Z:1357A58A748C351A350 NM:i:4
myseq6000.fa.r112 0.99 augustus_masked-168193219-processed-gene-0.4-mRNA-1 16 6749199 2592M MD:Z:497G1029T223G185A57A35A21C80A69T2A53C72G62A5T188 NM:i:14
myseq3000.fa.r112 0.99 augustus_masked-168192876-processed-gene-0.2-mRNA-1 0 9228317 453M MD:Z:140G312 NM:i:1
myseq0.fa.r112 0.99 augustus_masked-168192862-processed-gene-0.18-mRNA-1 16 7110077 390M MD:Z:390 NM:i:0
myseq9000.fa.r112 0.99 augustus_masked-168191889-processed-gene-0.2-mRNA-1 0 9138362 306M MD:Z:15T290 NM:i:1
myseq9000.fa.r112 0.99 augustus_masked-168191806-processed-gene-0.0-mRNA-1 0 9297810 1737M MD:Z:320A753C590C71 NM:i:3
myseq3000.fa.r112 0.99 augustus_masked-168191390-processed-gene-0.5-mRNA-1 16 9132916 681M MD:Z:152C26C62G438 NM:i:3
myseq6000.fa.r112 0.99 augustus_masked-168191110-processed-gene-0.14-mRNA-1 16 6764735 1080M MD:Z:1080 NM:i:0
myseq6000.fa.r112 0.99 augustus_masked-168190781-processed-gene-0.10-mRNA-1 0 1750429 375M MD:Z:375 NM:i:0
myseq3000.fa.r112 0.99 augustus_masked-168190564-processed-gene-0.7-mRNA-1 16 9281069 387M MD:Z:51A63TT72T3G4T188 NM:i:6
myseq0.fa.r112 0.99 augustus_masked-168190482-processed-gene-0.3-mRNA-1 16 7165824 393M MD:Z:272T11A108 NM:i:2
myseq12000.fa.r112 0.99 augustus_masked-168190411-processed-gene-0.4-mRNA-1 16 7716919 435M MD:Z:12C8C413 NM:i:2
myseq6000.fa.r112 0.99 augustus_masked-168190306-processed-gene-0.0-mRNA-1 0 6780239 2001M MD:Z:17G140C169G766G844G29C30 NM:i:6
myseq0.fa.r112 0.99 augustus_masked-168190232-processed-gene-0.0-mRNA-1 16 7090043 1035M MD:Z:1035 NM:i:0
myseq6000.fa.r112 0.99 augustus_masked-168190184-processed-gene-0.31-mRNA-1 0 3887224 423M MD:Z:130T292 NM:i:1
myseq3000.fa.r112 0.99 augustus_masked-168190132-processed-gene-0.1-mRNA-1 0 9302915 348M MD:Z:236T111 NM:i:1
myseq12000.fa.r112 0.99 augustus_masked-168189838-processed-gene-0.5-mRNA-1 0 7654502 336M MD:Z:47T56C73T157 NM:i:3
