bin coverage transcript strand gene cigar MD NM introns_len introns_num
cdhit-output-4_15.iteration.1 0.99 maker-168145983-snap-gene-0.35-mRNA-1 16 3576145 588M131N258M383N141M105N296M89N190M82N107M132N260M1059N191M157N119M84N570M MD:Z:1629T1090 NM:i:1 131,383,105,89,82,132,1059,157,84 9
cdhit-output-4_15.iteration.1 0.99 maker-168144328-snap-gene-0.37-mRNA-1 0 3576165 516M2081N99M871N846M MD:Z:400C69C990 NM:i:2 2081,871 2
cdhit-output-4_18.iteration.1 0.99 maker-168142284-snap-gene-0.27-mRNA-1 16 3751691 299M39N424M104N330M MD:Z:7T35G529C479 NM:i:3 39,104 2
cdhit-output-4_17.iteration.1 0.99 maker-168142165-snap-gene-0.31-mRNA-1 0 2998767 280M771N47M71N87M443N366M107N1652M MD:Z:365A1739G326 NM:i:2 771,71,443,107 4
cdhit-output-4_12.iteration.1 0.99 maker-168140430-augustus-gene-0.17-mRNA-1 0 3364975 2846M126N112M MD:Z:1278G523C1155 NM:i:2 126 1
cdhit-output-4_16.iteration.1 0.99 maker-168135841-augustus-gene-0.7-mRNA-1 0 3093491 1245M101N153M MD:Z:6C271T104C112G585A12A74C227 NM:i:7 101 1
cdhit-output-4_19.iteration.2 0.99 maker-168134989-augustus-gene-0.42-mRNA-1 0 718962 126M118N188M1114N216M84N142M90N249M101N297M MD:Z:320A32T199G116C161A18T18C28C18C64A205A28 NM:i:11 118,1114,84,90,101 5
cdhit-output-4_9.iteration.1 0.99 maker-168132885-snap-gene-0.18-mRNA-1 16 3260242 534M159N122M622N124M MD:Z:175A168A435 NM:i:2 159,622 2
cdhit-output-4_18.iteration.2 0.99 maker-168132501-augustus-gene-0.91-mRNA-2 0 4286421 173M100N153M1928N460M MD:Z:9A94A590T90 NM:i:3 100,1928 2
cdhit-output-4_12.iteration.1 0.99 maker-168130749-snap-gene-0.30-mRNA-1 0 3364257 257M167N201M201N944M MD:Z:432G926C42 NM:i:2 167,201 2
cdhit-output-4_18.iteration.1 0.99 maker-168129835-snap-gene-0.14-mRNA-1 0 3751719 799M2625N465M424N20M MD:Z:70C60T110C7C66C18T24A327G197A211G184 NM:i:10 2625,424 2
cdhit-output-4_10.iteration.1 0.99 maker-168126605-augustus-gene-0.26-mRNA-1 16 2856869 252M184N81M427N126M86N1423M MD:Z:157G426G546A713C36 NM:i:4 184,427,86 3
cdhit-output-4_15.iteration.1 0.99 maker-168122889-augustus-gene-0.18-mRNA-1 16 3575425 1038M289N1059M128N74M MD:Z:836A654A679 NM:i:2 289,128 2
cdhit-output-4_12.iteration.1 0.99 maker-168122465-augustus-gene-0.5-mRNA-1 0 3364609 34M149N89M134N204M MD:Z:327 NM:i:0 149,134 2
cdhit-output-4_12.iteration.1 0.99 maker-168119209-snap-gene-0.15-mRNA-1 16 3364216 23M360N279M200N2038M MD:Z:708A55C137T371GG378G309A130A13G73C88A6C60 NM:i:12 360,200 2
cdhit-output-4_10.iteration.1 0.99 maker-168117231-augustus-gene-0.84-mRNA-1 16 2914764 999M876N449M463N88M MD:Z:51G505A978 NM:i:2 876,463 2
cdhit-output-4_17.iteration.1 0.99 maker-168115588-augustus-gene-0.14-mRNA-1 0 3052614 83M509N482M260N574M515N86M266N754M MD:Z:24A68G66G951C363A25A87G73T97C57C4A102C10G39 NM:i:13 509,260,515,266 4
cdhit-output-4_18.iteration.1 0.99 maker-168114929-augustus-gene-0.38-mRNA-1 0 3750997 98M159N326M170N90M114N550M MD:Z:560T394C108 NM:i:2 159,170,114 3
cdhit-output-4_12.iteration.1 0.99 maker-168114738-augustus-gene-0.4-mRNA-1 0 3364305 478M171N2137M MD:Z:6A181G23T93C1232A265T39A34C498C13T221 NM:i:10 171 1
cdhit-output-4_15.iteration.1 0.99 maker-168113162-augustus-gene-0.44-mRNA-1 16 3575703 2226M124N18M MD:Z:69A152C461G57C457C23G31A5T81A19T55C127A14C158T521 NM:i:14 124 1
cdhit-output-4_10.iteration.1 0.99 maker-168112373-augustus-gene-0.5-mRNA-1 0 2915486 316M486N230M94N248M948N382M248N426M MD:Z:42C1197C251T12C92T3 NM:i:5 486,94,948,248 4
cdhit-output-4_15.iteration.1 0.99 maker-168112140-snap-gene-0.20-mRNA-1 0 3508724 76M446N1052M MD:Z:371G756 NM:i:1 446 1
cdhit-output-4_8.iteration.1 0.99 maker-168111806-augustus-gene-0.20-mRNA-1 0 4560052 973M760N130M98N1244M MD:Z:343G33A374T254A44G791C115C218T8C13G144 NM:i:10 760,98 2
cdhit-output-4_19.iteration.1 0.99 maker-168111276-augustus-gene-0.18-mRNA-1 16 831995 1473M90N436M MD:Z:148G71C93C303A10G46C54T54A129G5C35A173G776 NM:i:12 90 1
cdhit-output-4_8.iteration.1 0.99 maker-168111188-snap-gene-0.6-mRNA-1 16 4559772 550M107N82M1028N13M MD:Z:645 NM:i:0 107,1028 2
cdhit-output-4_13.iteration.1 0.99 maker-168109807-augustus-gene-0.23-mRNA-2 16 3872984 1202M160N273M247N175M243N263M209N117M125N284M117N183M127N1245M529N1171M MD:Z:16T245A21A30G46A78T244G95G130C321T67C84T548G77C371A278C1582C94C551A16 NM:i:19 160,247,243,209,125,117,127,529 8
cdhit-output-4_13.iteration.1 0.99 maker-168106831-snap-gene-0.24-mRNA-1 16 3872950 84M243N176M122N455M106N252M217N143M147N120M175N261M MD:Z:627G17G239A605 NM:i:3 243,122,106,217,147,175 6
cdhit-output-4_13.iteration.2 0.99 maker-168106305-augustus-gene-0.18-mRNA-1 16 4336933 297M2235N1035M MD:Z:24A3G151C68A136A57C113A41G226T189G122A2G188 NM:i:12 2235 1
cdhit-output-4_16.iteration.1 0.99 maker-168104996-snap-gene-0.30-mRNA-1 16 3092648 15M265N733M MD:Z:50T24C183T165A87T234 NM:i:5 265 1
cdhit-output-4_10.iteration.1 0.99 maker-168103641-snap-gene-0.7-mRNA-2 0 2849321 537M361N187M121N550M202N77M MD:Z:1351 NM:i:0 361,121,202 3
cdhit-output-4_11.iteration.2 0.99 maker-168103209-augustus-gene-0.6-mRNA-1 0 3093154 1499M334N276M762N352M MD:Z:265T32G37C160C175A9T78T1T95G15T6G52A10T21A40T153G202G23A4C48G163T267A87A161 NM:i:23 334,762 2
cdhit-output-4_14.iteration.1 0.99 maker-168102572-augustus-gene-0.17-mRNA-1 0 2939128 220M639N283M593N175M958N219M MD:Z:897 NM:i:0 639,593,958 3
cdhit-output-4_11.iteration.1 0.99 maker-168102215-augustus-gene-0.17-mRNA-1 16 3287693 563M196N126M93N120M MD:Z:120A688 NM:i:1 196,93 2
cdhit-output-4_15.iteration.1 0.99 maker-168102052-snap-gene-0.37-mRNA-2 16 3498799 1444M270N123M MD:Z:155C141T115A31T374T173G98G445A27 NM:i:8 270 1
cdhit-output-4_11.iteration.1 0.99 maker-168101576-snap-gene-0.21-mRNA-1 0 3288186 193M117N154M148N64M481N108M119N126M86N227M623N689M MD:Z:1357A11C191 NM:i:2 117,148,481,119,86,623 6
cdhit-output-4_14.iteration.1 0.99 maker-168101147-augustus-gene-0.10-mRNA-1 16 3012276 261M168N174M79N94M748N64M96N5M137N29M87N837M431N51M111N608M MD:Z:857A764C305T194 NM:i:3 168,79,748,96,137,87,431,111 8
cdhit-output-4_8.iteration.1 0.99 maker-168100717-augustus-gene-0.8-mRNA-1 0 4463059 527M118N232M129N80M115N154M92N79M85N88M119N47M220N474M MD:Z:341C30T208C72C799C94T131 NM:i:6 118,129,115,92,85,119,220 7
cdhit-output-4_8.iteration.1 0.99 maker-168099434-augustus-gene-0.17-mRNA-1 16 4459443 1351M158N130M231N97M MD:Z:104A612G227G1T183C446 NM:i:5 158,231 2
cdhit-output-4_12.iteration.1 0.99 maker-168097740-augustus-gene-0.20-mRNA-1 0 3365049 346M293N2037M MD:Z:56G131C118T345G184G10G80A721T101C2T554T70 NM:i:11 293 1
cdhit-output-4_10.iteration.1 0.99 maker-168097290-augustus-gene-0.8-mRNA-1 0 2915089 467M90N365M102N80M193N651M MD:Z:438C1124 NM:i:1 90,102,193 3
cdhit-output-4_9.iteration.1 0.99 maker-168095499-augustus-gene-0.10-mRNA-1 16 3261203 411M105N139M100N70M125N94M111N112M170N62M146N142M1164N378M MD:Z:139C427T20T328G490 NM:i:4 105,100,125,111,170,146,1164 7
cdhit-output-4_14.iteration.1 0.99 maker-168095259-augustus-gene-0.8-mRNA-2 0 3011250 121M127N357M247N320M104N58M95N137M96N42M94N241M87N506M172N38M62N61M224N75M160N72M464N295M153N106M120N112M696N378M122N309M136N3323M MD:Z:47G12G1T1103A15A58T27C27G18T87G28T412C297C114T958A70A29A58C590A53A22T40G313A61A93G363C99T143T159G40G101T23C78G44TT615A24C52C239 NM:i:38 127,247,104,95,96,94,87,172,62,224,160,464,153,120,696,122,136 17
cdhit-output-4_11.iteration.1 0.99 maker-168094572-snap-gene-0.21-mRNA-1 16 3288276 33M133N93M97N96M115N105M300N186M162N76M218N80M196N96M206N403M168N132M324N104M MD:Z:271A1132 NM:i:1 133,97,115,300,162,218,196,206,168,324 10
cdhit-output-4_9.iteration.1 0.99 maker-168093841-augustus-gene-0.20-mRNA-1 16 3261097 121M113N83M195N102M681N99M156N172M100N340M MD:Z:881G35 NM:i:1 113,195,681,156,100 5
cdhit-output-4_15.iteration.1 0.99 maker-168091740-augustus-gene-0.10-mRNA-1 16 3575516 1677M723N843M MD:Z:180GC5T64A71T1004C604A69G24A61C216T211 NM:i:11 723 1
cdhit-output-4_13.iteration.2 0.99 maker-168091603-augustus-gene-0.33-mRNA-1 16 4336691 712M340N120M MD:Z:21A113A41C12G82C148G17C103A200G86 NM:i:9 340 1
cdhit-output-4_16.iteration.1 0.99 maker-168090066-augustus-gene-0.22-mRNA-1 16 3023343 852M163N938M MD:Z:133G985G132A537 NM:i:3 163 1
cdhit-output-4_11.iteration.2 0.99 maker-168089639-snap-gene-0.17-mRNA-1 16 3064675 101M15N196M MD:Z:289A7 NM:i:1 15 1
cdhit-output-4_11.iteration.1 0.99 maker-168087200-augustus-gene-0.8-mRNA-2 16 3225414 417M216N72M115N287M MD:Z:212A330T41C136C53 NM:i:4 216,115 2
cdhit-output-4_10.iteration.1 0.99 maker-168078527-augustus-gene-0.70-mRNA-1 0 2914833 84M107N76M82N444M MD:Z:516A6C32G47 NM:i:3 107,82 2
cdhit-output-4_9.iteration.1 0.99 maker-168074053-snap-gene-0.57-mRNA-1 0 3260570 451M18N1375M183N1095M MD:Z:990T761G180A787C199 NM:i:4 18,183 2
cdhit-output-4_17.iteration.1 0.99 maker-168072135-snap-gene-0.32-mRNA-1 0 3051927 63M32N1074M MD:Z:433C76G6T19T24T28G318A55A13A20A12C65C56 NM:i:12 32 1
cdhit-output-4_15.iteration.1 0.99 maker-168064159-augustus-gene-0.18-mRNA-1 0 3543333 683M937N163M131N142M235N134M194N143M150N199M114N488M MD:Z:628C1323 NM:i:1 937,131,235,194,150,114 6
cdhit-output-4_19.iteration.3 0.99 maker-168059299-augustus-gene-0.23-mRNA-1 0 1976691 249M792N554M MD:Z:13C279A50A188C52T216 NM:i:5 792 1
cdhit-output-4_19.iteration.1 0.99 maker-168050500-snap-gene-0.10-mRNA-1 0 812263 49M96N323M MD:Z:220G48A102 NM:i:2 96 1
cdhit-output-4_12.iteration.1 0.99 maker-168043048-snap-gene-0.48-mRNA-1 16 3291989 303M617N300M1801N245M199N273M299N49M MD:Z:138C98C932 NM:i:2 617,1801,199,299 4
cdhit-output-4_15.iteration.1 0.99 maker-168042630-augustus-gene-0.31-mRNA-1 16 3575436 297M89N170M1351N246M1337N480M MD:Z:1193 NM:i:0 89,1351,1337 3
cdhit-output-4_14.iteration.1 0.99 maker-168029972-augustus-gene-0.38-mRNA-1 0 3011818 207M126N77M82N679M MD:Z:243A12G16T456C232 NM:i:4 126,82 2
cdhit-output-4_18.iteration.1 0.99 maker-168028912-augustus-gene-0.14-mRNA-1 16 3751183 1104M88N237M89N381M MD:Z:48G23T47G11G171T22G48C454A146G194A152A58T12A38C81G12TC177C10 NM:i:18 88,89 2
cdhit-output-4_14.iteration.1 0.99 maker-168028468-snap-gene-0.12-mRNA-1 0 3012322 750M1166N436M175N95M MD:Z:60A39A36A419G210G512 NM:i:5 1166,175 2
cdhit-output-4_11.iteration.1 0.99 maker-168024951-augustus-gene-0.13-mRNA-1 16 3288390 1136M355N392M350N190M174N194M746N483M MD:Z:1864T530 NM:i:1 355,350,174,746 4
cdhit-output-4_10.iteration.1 0.99 maker-168024443-snap-gene-0.22-mRNA-1 16 2915032 3064M27N212M MD:Z:204A3071 NM:i:1 27 1
cdhit-output-4_13.iteration.2 0.99 maker-168022236-snap-gene-0.12-mRNA-1 0 4336801 845M303N1372M279N562M MD:Z:13T418T56T17TA58G448A2T15G75C37T106G323C83A63C20G110A102C196A390A132A3G42C47 NM:i:23 303,279 2
cdhit-output-4_12.iteration.1 0.99 maker-168020494-snap-gene-0.6-mRNA-2 16 3364630 585M170N240M864N138M MD:Z:62T37C106G309A18T426 NM:i:5 170,864 2
cdhit-output-4_13.iteration.1 0.99 maker-168019004-augustus-gene-0.40-mRNA-2 16 3958058 511M128N118M727N126M129N241M175N208M200N1051M113N410M92N252M156N282M MD:Z:922A1016G980G278 NM:i:3 128,727,129,175,200,113,92,156 8
cdhit-output-4_9.iteration.2 0.99 maker-168018480-snap-gene-0.11-mRNA-1 16 3261119 35M148N519M378N264M686N186M36N64M MD:Z:624G121G321 NM:i:2 148,378,686,36 4
cdhit-output-4_16.iteration.1 0.99 maker-168016652-augustus-gene-0.7-mRNA-1 0 3092462 705M90N216M452N815M MD:Z:3T409C610A141T443G125 NM:i:5 90,452 2
cdhit-output-4_16.iteration.2 0.99 maker-168015761-augustus-gene-0.9-mRNA-1 16 3969075 459M98N57M406N147M361N318M MD:Z:80C67A34G98G48A99C260G114C4A28C109T29 NM:i:11 98,406,361 3
cdhit-output-4_18.iteration.1 0.99 maker-168014883-augustus-gene-0.38-mRNA-1 0 3751569 259M86N226M122N498M MD:Z:68C63GC372A146T168C1G38A17C101 NM:i:9 86,122 2
cdhit-output-4_10.iteration.1 0.99 maker-168011278-snap-gene-0.41-mRNA-1 0 2914645 466M334N83M MD:Z:45T17A3T23A457 NM:i:4 334 1
cdhit-output-4_14.iteration.1 0.99 maker-168008215-augustus-gene-0.13-mRNA-1 16 3011377 831M78N85M159N90M228N108M76N234M MD:Z:954C161A60C1TT41T26C25C72 NM:i:8 78,159,228,76 4
cdhit-output-4_13.iteration.1 0.99 maker-168002601-snap-gene-0.54-mRNA-1 16 3957483 1447M2951N300M MD:Z:75T391C463T69A45A699 NM:i:5 2951 1
cdhit-output-4_10.iteration.1 0.99 maker-168001785-augustus-gene-0.7-mRNA-1 16 2845638 40M514N852M138N323M MD:Z:393T252A568 NM:i:2 514,138 2
cdhit-output-4_18.iteration.3 0.99 maker-168001505-snap-gene-0.7-mRNA-1 16 4738625 165M519N81M10N39M1214N138M1523N205M108N173M MD:Z:27G344G57A2A182G184 NM:i:5 519,10,1214,1523,108 5
cdhit-output-4_10.iteration.1 0.99 maker-167998797-snap-gene-0.12-mRNA-1 16 2904695 175M123N39M110N69M85N22M186N47M87N413M188N136M344N31M112N290M331N206M228N76M MD:Z:380T133T52T936 NM:i:3 123,110,85,186,87,188,344,112,331,228 10
cdhit-output-4_13.iteration.1 0.99 maker-167998314-snap-gene-0.8-mRNA-1 0 3957854 383M57N1290M214N192M MD:Z:1865 NM:i:0 57,214 2
cdhit-output-4_11.iteration.2 0.99 maker-167993654-snap-gene-0.21-mRNA-1 0 3092940 330M2029N147M122N254M MD:Z:731 NM:i:0 2029,122 2
cdhit-output-4_12.iteration.1 0.99 maker-167992315-snap-gene-0.11-mRNA-1 0 3364998 1440M1517N685M MD:Z:4C133A19T833A667T371A92 NM:i:6 1517 1
cdhit-output-4_12.iteration.1 0.99 maker-167990846-snap-gene-0.9-mRNA-1 0 3284905 106M491N95M119N3797M MD:Z:1455A47A422G82A433G76G175G257T74C131A183T244A81T110A50C163 NM:i:15 491,119 2
cdhit-output-4_11.iteration.1 0.99 maker-167988011-augustus-gene-0.21-mRNA-1 0 3288272 603M897N393M729N228M1461N174M MD:Z:156A1241 NM:i:1 897,729,1461 3
cdhit-output-4_10.iteration.1 0.99 maker-167983989-augustus-gene-0.21-mRNA-1 16 2915066 537M94N253M134N243M274N128M121N285M MD:Z:158C1287 NM:i:1 94,134,274,121 4
cdhit-output-4_11.iteration.4 0.99 maker-167982904-augustus-gene-0.23-mRNA-1 16 2346254 118M408N158M MD:Z:276 NM:i:0 408 1
cdhit-output-4_13.iteration.1 0.99 maker-167980397-augustus-gene-0.28-mRNA-1 16 3872093 294M116N1743M MD:Z:47C195G308T26G149G28G60A302G55G134A68C184C214G89C75A50T37 NM:i:16 116 1
cdhit-output-4_14.iteration.1 0.99 maker-167978087-augustus-gene-0.14-mRNA-2 16 3012063 440M88N381M86N1233M MD:Z:124C1137T791 NM:i:2 88,86 2
cdhit-output-4_10.iteration.1 0.99 maker-167974010-augustus-gene-0.24-mRNA-1 0 2914904 109M472N132M502N374M MD:Z:35G556T22 NM:i:2 472,502 2
cdhit-output-4_10.iteration.1 0.99 maker-167970788-augustus-gene-0.27-mRNA-3 0 2915575 426M141N248M103N103M85N117M125N117M572N615M190N419M101N100M133N60M215N84M118N120M130N1034M MD:Z:87G34A101G534A346A2254G81 NM:i:6 141,103,85,125,572,190,101,133,215,118,130 11
cdhit-output-4_17.iteration.1 0.99 maker-167965502-snap-gene-0.27-mRNA-1 16 3052004 2867M160N164M MD:Z:356C963C563T10C18T46C59T595A413 NM:i:8 160 1
cdhit-output-4_18.iteration.1 0.99 maker-167964480-snap-gene-0.38-mRNA-1 0 3751038 352M181N85M143N991M MD:Z:83A26A44A123A97G146T21G31A131G290A139G62C1T75G64G60A19 NM:i:16 181,143 2
cdhit-output-4_11.iteration.1 0.99 maker-167962582-augustus-gene-0.30-mRNA-1 16 3287812 729M248N88M MD:Z:817 NM:i:0 248 1
cdhit-output-4_14.iteration.4 0.99 maker-167962470-snap-gene-0.19-mRNA-1 16 5312990 268M349N572M258N334M73N50M MD:Z:7T101G98T134T188A52C76A371C189 NM:i:8 349,258,73 3
cdhit-output-4_10.iteration.1 0.99 maker-167959964-snap-gene-0.11-mRNA-3 0 2915201 403M1554N531M105N1462M114N92M MD:Z:67C800T97A227A102G423T63T288T413 NM:i:8 1554,105,114 3
cdhit-output-4_12.iteration.1 0.99 maker-167952964-snap-gene-0.35-mRNA-1 16 3364419 30M616N77M449N147M115N204M MD:Z:458 NM:i:0 616,449,115 3
cdhit-output-4_13.iteration.1 0.99 maker-167945455-augustus-gene-0.7-mRNA-1 0 3958288 321M286N340M387N1148M MD:Z:480AC149C146T32C561A347A87 NM:i:7 286,387 2
cdhit-output-4_11.iteration.1 0.99 maker-167942724-augustus-gene-0.10-mRNA-1 16 3288283 418M136N170M MD:Z:588 NM:i:0 136 1
cdhit-output-4_18.iteration.1 0.99 maker-167940948-augustus-gene-0.10-mRNA-1 0 3665594 116M117N92M186N638M MD:Z:846 NM:i:0 117,186 2
cdhit-output-4_14.iteration.1 0.99 maker-167937678-snap-gene-0.23-mRNA-1 16 3012204 779M166N66M2927N142M105N411M132N132M113N108M126N92M692N49M80N91M112N260M90N218M MD:Z:1028A602T214G45C26G50C377 NM:i:6 166,2927,105,132,113,126,692,80,112,90 10
cdhit-output-4_13.iteration.1 0.99 maker-167932176-augustus-gene-0.5-mRNA-1 0 3957255 547M85N1400M MD:Z:346G34GA225T90A110C235C263G194C74A329T36 NM:i:11 85 1
cdhit-output-4_16.iteration.1 0.99 maker-167929652-augustus-gene-0.77-mRNA-1 16 3092604 1460M283N135M90N99M972N15M MD:Z:392G28G599A687 NM:i:3 283,90,972 3
cdhit-output-4_15.iteration.1 0.99 maker-167925552-augustus-gene-0.48-mRNA-1 16 3575134 621M950N92M88N64M73N81M81N68M75N112M605N78M167N183M MD:Z:1299 NM:i:0 950,88,73,81,75,605,167 7
cdhit-output-4_18.iteration.1 0.99 maker-167921145-snap-gene-0.25-mRNA-2 16 3751099 630M225N204M103N238M103N135M1095N606M MD:Z:731A619T26A37G396 NM:i:4 225,103,103,1095 4
cdhit-output-4_18.iteration.1 0.99 maker-167919028-augustus-gene-0.45-mRNA-1 0 3751484 278M193N70M437N102M113N1185M MD:Z:392A383G9C71A309A49A12A18A44C82A81G174 NM:i:11 193,437,113 3
cdhit-output-4_18.iteration.3 0.99 maker-167916781-augustus-gene-0.37-mRNA-3 16 4738607 564M146N271M113N170M786N201M462N594M MD:Z:197A91C179N509C161T44T47G194C19GC15C333 NM:i:11 146,113,786,462 4
cdhit-output-4_11.iteration.1 0.99 maker-167915295-snap-gene-0.21-mRNA-1 0 3287888 19M129N647M148N934M MD:Z:136C425T423T411C201 NM:i:4 129,148 2
cdhit-output-4_11.iteration.2 0.99 maker-167913617-snap-gene-0.11-mRNA-1 0 3092689 100M107N67M120N100M93N117M88N138M195N18M MD:Z:540 NM:i:0 107,120,93,88,195 5
cdhit-output-4_13.iteration.1 0.99 maker-167912513-snap-gene-0.22-mRNA-1 16 3957887 717M1323N81M283N170M MD:Z:79C20A414C452 NM:i:3 1323,283 2
cdhit-output-4_9.iteration.1 0.99 maker-167911249-snap-gene-0.8-mRNA-1 16 3260522 1083M1514N1230M215N70M252N596M MD:Z:304A198C282A42T178T497C80G412G135G26A92G237AG483 NM:i:13 1514,215,252 3
cdhit-output-4_18.iteration.1 0.99 maker-167909242-augustus-gene-0.61-mRNA-1 0 3751618 182M96N304M MD:Z:104C381 NM:i:1 96 1
cdhit-output-4_16.iteration.1 0.99 maker-167904546-snap-gene-0.6-mRNA-1 0 3049405 516M116N105M334N1496M MD:Z:2117 NM:i:0 116,334 2
cdhit-output-4_10.iteration.1 0.99 maker-167900391-augustus-gene-0.19-mRNA-1 0 2914773 366M334N687M681N632M MD:Z:784T17G332G21A27G114C3G123C80A175 NM:i:9 334,681 2
cdhit-output-4_18.iteration.1 0.99 maker-167898925-augustus-gene-0.31-mRNA-1 16 3751172 991M160N376M83N28M MD:Z:52T8C180T20A414C716 NM:i:5 160,83 2
cdhit-output-4_15.iteration.1 0.99 maker-167898736-augustus-gene-0.47-mRNA-1 0 3575772 813M1062N569M187N1380M MD:Z:789G312TG1658 NM:i:3 1062,187 2
cdhit-output-4_13.iteration.1 0.99 maker-167897722-snap-gene-0.10-mRNA-1 16 3958300 156M171N94M1021N98M214N69M MD:Z:112T19A85C49C11CG45A89 NM:i:7 171,1021,214 3
cdhit-output-4_16.iteration.1 0.99 maker-167893426-snap-gene-0.35-mRNA-1 16 3093426 585M528N196M133N186M4585N336M MD:Z:691A602G8 NM:i:2 528,133,4585 3
cdhit-output-4_11.iteration.1 0.99 maker-167892602-augustus-gene-0.9-mRNA-1 16 3219695 1218M102N238M164N115M116N117M700N144M MD:Z:258T464G595A503G8 NM:i:4 102,164,116,700 4
cdhit-output-4_12.iteration.1 0.99 maker-167889344-augustus-gene-0.23-mRNA-1 0 3288799 706M110N48M68N1319M MD:Z:81T1T112A6A74G60A56T35A69G56G29G36T4G3A134G2T23G230T116G224A308T324C68 NM:i:22 110,68 2
cdhit-output-4_11.iteration.1 0.99 maker-167888075-augustus-gene-0.20-mRNA-1 16 3287684 510M175N464M90N228M96N114M112N207M MD:Z:646C738G17C119 NM:i:3 175,90,96,112 4
cdhit-output-4_18.iteration.1 0.99 maker-167887473-augustus-gene-0.15-mRNA-1 0 3751721 491M336N681M586N417M MD:Z:509T6C82C989 NM:i:3 336,586 2
cdhit-output-4_14.iteration.1 0.99 maker-167883019-augustus-gene-0.23-mRNA-1 0 3011655 820M111N570M252N1172M MD:Z:191C1017G1352 NM:i:2 111,252 2
cdhit-output-4_15.iteration.1 0.99 maker-167881627-snap-gene-0.46-mRNA-1 0 3576168 145M152N303M2241N114M140N158M2677N709M MD:Z:248G1180 NM:i:1 152,2241,140,2677 4
cdhit-output-4_10.iteration.1 0.99 maker-167878492-augustus-gene-0.43-mRNA-1 16 2856396 516M200N222M490N71M876N124M MD:Z:177A755 NM:i:1 200,490,876 3
cdhit-output-4_16.iteration.1 0.99 maker-167878050-augustus-gene-0.7-mRNA-1 16 3093034 539M328N42M571N2572M65N22M MD:Z:2638A409T126 NM:i:2 328,571,65 3
cdhit-output-4_10.iteration.2 0.99 maker-167877580-augustus-gene-0.8-mRNA-1 16 3112880 857M415N88M473N209M186N178M140N159M MD:Z:404C318A146G170G48G324A75 NM:i:6 415,473,186,140 4
cdhit-output-4_10.iteration.1 0.99 maker-167876465-snap-gene-0.28-mRNA-2 16 2915579 839M94N259M151N37M110N127M1659N124M149N246M169N38M MD:Z:1670 NM:i:0 94,151,110,1659,149,169 6
cdhit-output-4_12.iteration.1 0.99 maker-167873713-augustus-gene-0.19-mRNA-1 16 3365058 508M1768N62M1905N1882M MD:Z:2039C412 NM:i:1 1768,1905 2
cdhit-output-4_14.iteration.1 0.99 maker-167873270-snap-gene-0.8-mRNA-1 0 3011776 90M87N270M550N579M MD:Z:76G173G546A42G98 NM:i:4 87,550 2
cdhit-output-4_17.iteration.1 0.99 maker-167873164-augustus-gene-0.6-mRNA-1 0 2985294 155M88N616M MD:Z:771 NM:i:0 88 1
cdhit-output-4_18.iteration.1 0.99 maker-167865379-augustus-gene-0.13-mRNA-1 16 3738698 279M121N1020M MD:Z:91G126G59G386G161C25C72TT371 NM:i:8 121 1
cdhit-output-4_13.iteration.1 0.99 maker-167862728-snap-gene-0.41-mRNA-1 16 3958328 1570M2054N2597M MD:Z:258C3041T412T225T28T198 NM:i:5 2054 1
cdhit-output-4_12.iteration.1 0.99 maker-167861262-snap-gene-0.7-mRNA-1 16 3284368 1280M195N114M515N228M98N258M1836N383M MD:Z:2263 NM:i:0 195,515,98,1836 4
cdhit-output-4_17.iteration.1 0.99 maker-167860892-snap-gene-0.26-mRNA-1 16 3052588 2843M814N111M2005N539M MD:Z:1606T563A1322 NM:i:2 814,2005 2
cdhit-output-4_18.iteration.1 0.99 maker-167860406-augustus-gene-0.28-mRNA-1 0 3663699 243M94N210M130N149M277N178M141N1852M MD:Z:1481G1150 NM:i:1 94,130,277,141 4
cdhit-output-4_15.iteration.1 0.99 maker-167859637-augustus-gene-0.20-mRNA-2 0 3575928 157M233N130M93N595M755N285M MD:Z:18C2T849C22A272 NM:i:4 233,93,755 3
cdhit-output-4_18.iteration.1 0.99 maker-167856479-snap-gene-0.28-mRNA-1 0 3751709 132M473N66M226N144M1143N471M MD:Z:229A583 NM:i:1 473,226,1143 3
cdhit-output-4_14.iteration.1 0.99 maker-167852567-snap-gene-0.27-mRNA-3 0 3012319 303M144N168M96N220M2817N459M MD:Z:140G82G926 NM:i:2 144,96,2817 3
cdhit-output-4_10.iteration.1 0.99 maker-167852567-snap-gene-0.27-mRNA-1 0 2915621 303M144N168M96N220M241N87M1167N144M155N93M636N888M MD:Z:140G82G1068A225A384 NM:i:4 144,96,241,1167,155,636 6
cdhit-output-4_18.iteration.1 0.99 maker-167851497-augustus-gene-0.24-mRNA-1 16 3751804 1428M180N130M125N302M230N245M MD:Z:193C130C1780 NM:i:2 180,125,230 3
cdhit-output-4_9.iteration.1 0.99 maker-167845800-augustus-gene-0.34-mRNA-1 0 3261161 419M258N1559M MD:Z:303T77T64G54G17C5A129T135N136N250T256G104A403C5A26 NM:i:14 258 1
cdhit-output-4_9.iteration.1 0.99 maker-167841437-augustus-gene-0.4-mRNA-1 16 3261041 175M1101N844M206N83M141N1336M MD:Z:175C204G57G1072C312G613 NM:i:5 1101,206,141 3
cdhit-output-4_17.iteration.1 0.99 maker-167841405-augustus-gene-0.16-mRNA-1 0 3052645 150M106N486M MD:Z:444C191 NM:i:1 106 1
