bin coverage transcript strand gene cigar MD NM
cdhit-output-4_19.iteration.1 0.99 augustus_masked-168356447-processed-gene-0.26-mRNA-1 16 812264 303M MD:Z:303 NM:i:0
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168354898-processed-gene-0.1-mRNA-1 16 3493026 2088M MD:Z:1709T91G23T149A62C49 NM:i:5
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168354654-processed-gene-0.4-mRNA-1 0 3958410 396M MD:Z:396 NM:i:0
cdhit-output-4_8.iteration.2 0.99 augustus_masked-168354121-processed-gene-1.66-mRNA-1 16 4033957 321M MD:Z:233T87 NM:i:1
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168353957-processed-gene-0.2-mRNA-1 16 3285538 2334M MD:Z:417G311T31T414A29C455A671 NM:i:6
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168353459-processed-gene-0.6-mRNA-1 0 3011502 384M MD:Z:327C56 NM:i:1
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168352727-processed-gene-0.1-mRNA-1 16 3493351 1761M MD:Z:426T1041G292 NM:i:2
cdhit-output-4_13.iteration.3 0.99 augustus_masked-168350479-processed-gene-0.11-mRNA-1 0 4639442 249M MD:Z:44A183G20 NM:i:2
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168350429-processed-gene-0.3-mRNA-1 16 3575234 2682M MD:Z:168G57C29T5A280A234T42C15C73A302C133T1202G130 NM:i:12
cdhit-output-4_19.iteration.1 0.99 augustus_masked-168350227-processed-gene-0.5-mRNA-1 16 831528 1017M MD:Z:1017 NM:i:0
cdhit-output-4_9.iteration.2 0.99 augustus_masked-168348092-processed-gene-0.8-mRNA-1 0 3334782 732M MD:Z:351G314A65 NM:i:2
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168346240-processed-gene-0.1-mRNA-1 0 3051913 1391M MD:Z:289A327G75G393C13G62T31G22G4G166 NM:i:9
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168346053-processed-gene-0.7-mRNA-1 16 3576046 2061M MD:Z:182C158C1719 NM:i:2
cdhit-output-4_19.iteration.1 0.99 augustus_masked-168341949-processed-gene-0.3-mRNA-1 0 831925 546M MD:Z:54C180T65A38G97T107 NM:i:5
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168341912-processed-gene-0.2-mRNA-1 0 3026659 318M MD:Z:318 NM:i:0
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168341701-processed-gene-0.1-mRNA-1 16 3495265 1992M MD:Z:334G1657 NM:i:1
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168341495-processed-gene-0.0-mRNA-1 0 3051951 2376M MD:Z:188G453G444T980A307 NM:i:4
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168341485-processed-gene-1.18-mRNA-1 16 3093117 411M MD:Z:59T308C42 NM:i:2
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168341178-processed-gene-0.7-mRNA-1 16 3287664 1038M MD:Z:261C196C368A210 NM:i:3
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168341155-processed-gene-0.0-mRNA-1 0 3957526 957M MD:Z:302C654 NM:i:1
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168339607-processed-gene-0.4-mRNA-1 0 3011714 1812M MD:Z:198C914A402G295 NM:i:3
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168338708-processed-gene-0.8-mRNA-1 0 2915281 465M MD:Z:30T48C19T365 NM:i:3
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168338437-processed-gene-0.0-mRNA-1 16 3215376 1839M MD:Z:291A352T47C353G792 NM:i:4
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168337744-processed-gene-0.0-mRNA-1 16 3535800 531M MD:Z:53T27C449 NM:i:2
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168337731-processed-gene-0.2-mRNA-1 16 2939268 1477M MD:Z:36G7T18T18T7A5C66A32G260G70T605C174A167 NM:i:12
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168337411-processed-gene-0.0-mRNA-1 16 2859822 1089M MD:Z:328C161C79T15G74G9A94T136G29A7CA44T101 NM:i:12
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168337298-processed-gene-0.2-mRNA-1 16 3365218 906M MD:Z:219G686 NM:i:1
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168335602-processed-gene-0.0-mRNA-1 16 2984286 3027M MD:Z:169A22T16C27A38T84G49C354C49A6A40A347G177C30A921A239C193C38C38T46A28G55G39 NM:i:22
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168333459-processed-gene-0.5-mRNA-1 0 3494320 336M MD:Z:200A135 NM:i:1
cdhit-output-4_17.iteration.2 0.99 augustus_masked-168332313-processed-gene-0.8-mRNA-1 16 4242402 288M MD:Z:86A201 NM:i:1
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168331520-processed-gene-0.4-mRNA-1 16 3494680 450M MD:Z:345G104 NM:i:1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168330579-processed-gene-0.12-mRNA-1 16 2845815 255M MD:Z:20C71T91T70 NM:i:3
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168330474-processed-gene-0.7-mRNA-1 16 3285394 1281M MD:Z:1158T122 NM:i:1
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168329340-processed-gene-0.1-mRNA-1 0 3751062 2169M MD:Z:1544G624 NM:i:1
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168328515-processed-gene-0.5-mRNA-1 0 2994957 495M MD:Z:495 NM:i:0
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168326801-processed-gene-0.0-mRNA-1 16 3012295 312M MD:Z:242T40G28 NM:i:2
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168326739-processed-gene-0.7-mRNA-1 0 3958215 2526M MD:Z:35A228C111T22C5A20A7AT94T92G98A447A84T39C29G107A312G22G106C576A72 NM:i:20
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168326210-processed-gene-0.7-mRNA-1 16 3022578 3051M MD:Z:1323G26C13G78A128G788G689 NM:i:6
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168325982-processed-gene-0.1-mRNA-1 0 3260727 1851M MD:Z:161T617CA141C86T300A56C88G357G36 NM:i:9
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168325526-processed-gene-0.1-mRNA-1 0 3184571 2856M MD:Z:223T170C147C40A108A29G13AA158T101G73C4C16T28G99G65G28C565T142T176C110A68C278T192 NM:i:23
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168325495-processed-gene-0.1-mRNA-1 16 3670710 315M MD:Z:315 NM:i:0
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168324805-processed-gene-0.3-mRNA-1 16 3575253 1221M MD:Z:80T734T177G5T77A143 NM:i:5
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168323152-processed-gene-1.0-mRNA-1 0 3666976 2409M MD:Z:105G2303 NM:i:1
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168320792-processed-gene-0.9-mRNA-1 16 3497618 2733M MD:Z:593T1367T85T653G31 NM:i:4
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168317947-processed-gene-0.2-mRNA-1 0 2915247 633M MD:Z:16T582A33 NM:i:2
cdhit-output-4_18.iteration.3 0.99 augustus_masked-168317733-processed-gene-0.11-mRNA-1 16 4738291 597M MD:Z:3T6C47A37A15CA10G1T4A127T4T23A3T6C51C5A9C39C36C58C7A11G16C28C2C24 NM:i:25
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168317622-processed-gene-0.3-mRNA-1 16 3011693 777M MD:Z:19C19C138TG114C38G437C5 NM:i:7
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168316967-processed-gene-0.5-mRNA-1 16 3871661 336M MD:Z:336 NM:i:0
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168316921-processed-gene-0.4-mRNA-1 16 790209 297M MD:Z:174G122 NM:i:1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168316921-processed-gene-0.10-mRNA-1 0 2915256 1137M MD:Z:101T997A29C7 NM:i:3
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168316497-processed-gene-0.19-mRNA-1 16 3051821 237M MD:Z:71C165 NM:i:1
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168315920-processed-gene-0.17-mRNA-1 0 3093463 1935M MD:Z:679G169C340A230A8C176G327 NM:i:6
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168315695-processed-gene-0.0-mRNA-1 16 3958333 1575M MD:Z:393A41G389G413G335 NM:i:4
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168315671-processed-gene-0.6-mRNA-1 0 3288611 633M MD:Z:180G452 NM:i:1
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168315595-processed-gene-0.21-mRNA-1 0 3575380 372M MD:Z:73C178G119 NM:i:2
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168315595-processed-gene-0.14-mRNA-1 0 3011683 465M MD:Z:64A116A267G15 NM:i:3
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168315360-processed-gene-0.1-mRNA-1 16 3092980 2013M MD:Z:1714G298 NM:i:1
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168315277-processed-gene-1.1-mRNA-1 16 2981645 423M MD:Z:34G111T126G74T74 NM:i:4
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168314349-processed-gene-0.1-mRNA-1 0 3286566 2697M MD:Z:2444C252 NM:i:1
cdhit-output-4_18.iteration.4 0.99 augustus_masked-168314292-processed-gene-0.0-mRNA-1 0 3291709 582M MD:Z:29A33C7G73C47C30G60A296 NM:i:7
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168313652-processed-gene-0.1-mRNA-1 0 3365036 855M MD:Z:215C49C290T298 NM:i:3
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168312900-processed-gene-0.20-mRNA-1 16 3288062 756M MD:Z:756 NM:i:0
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168312633-processed-gene-0.1-mRNA-1 16 3958031 1914M MD:Z:133T18T690T1058G11 NM:i:4
cdhit-output-4_9.iteration.2 0.99 augustus_masked-168312479-processed-gene-0.2-mRNA-1 16 3334853 1794M MD:Z:44C84G11C282A226T30C31C433N25A423C195 NM:i:10
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168310776-processed-gene-0.7-mRNA-1 0 3011481 252M MD:Z:252 NM:i:0
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168310411-processed-gene-0.1-mRNA-1 0 3260425 375M MD:Z:375 NM:i:0
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168308308-processed-gene-0.1-mRNA-1 16 3365166 2322M MD:Z:1107C113G698C401 NM:i:3
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168308079-processed-gene-0.0-mRNA-1 0 3667187 2385M MD:Z:112T42G240T99C73T1814 NM:i:5
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168306609-processed-gene-0.7-mRNA-1 16 3288317 639M MD:Z:639 NM:i:0
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168305392-processed-gene-0.12-mRNA-1 16 3012165 1599M MD:Z:187A171G6C177A37G125A80T14G68G38C74A80C47AG74A73T34C23T273 NM:i:18
cdhit-output-4_19.iteration.1 0.99 augustus_masked-168304668-processed-gene-0.0-mRNA-1 16 831521 2433M MD:Z:232C11T22T140C161A54A705G334G61A54C42G204T294T21C25A58 NM:i:15
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168302112-processed-gene-0.1-mRNA-1 0 3664745 2013M MD:Z:284C385A586T76C53C3G39G43C10T63G415G45 NM:i:11
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168300702-processed-gene-0.2-mRNA-1 16 3182994 1396M MD:Z:9A18T3A47C15AA7C17A7T56G58C311C338T33C112G205C77T9G56 NM:i:18
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168299539-processed-gene-0.0-mRNA-1 0 3052494 648M MD:Z:648 NM:i:0
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168298398-processed-gene-0.0-mRNA-1 0 2850388 1887M MD:Z:122C111G73C35A18G14G86C141A498C32A93A44G10A34T15TT1T41T225C4C140C129 NM:i:21
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168298049-processed-gene-0.7-mRNA-1 16 3751404 1062M MD:Z:318C605G76T60 NM:i:3
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168297976-processed-gene-1.46-mRNA-1 0 3751325 882M MD:Z:156G208C11C200T56A220G25 NM:i:6
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168296338-processed-gene-0.0-mRNA-1 16 2988604 446M MD:Z:149C68T53T27T145 NM:i:4
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168295583-processed-gene-1.27-mRNA-1 0 2946999 2547M MD:Z:2547 NM:i:0
cdhit-output-4_8.iteration.1 0.99 augustus_masked-168295335-processed-gene-0.0-mRNA-1 0 4458586 456M MD:Z:131C107G216 NM:i:2
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168295287-processed-gene-0.8-mRNA-1 16 3029694 1311M MD:Z:818A59T432 NM:i:2
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168294296-processed-gene-0.0-mRNA-1 16 3496545 2127M MD:Z:129T317C338T280A107A34C403G75A70G63G162C138 NM:i:11
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168294081-processed-gene-0.8-mRNA-1 16 3051901 315M MD:Z:315 NM:i:0
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168293164-processed-gene-0.26-mRNA-1 0 3260632 336M MD:Z:217A118 NM:i:1
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168292851-processed-gene-0.0-mRNA-1 16 579451 459M MD:Z:64T8AT45G288A49 NM:i:5
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168292711-processed-gene-0.5-mRNA-1 0 3261051 345M MD:Z:345 NM:i:0
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168292357-processed-gene-0.17-mRNA-1 0 3575969 2013M MD:Z:20T553G203C31G120T343A737 NM:i:6
cdhit-output-4_9.iteration.3 0.99 augustus_masked-168291512-processed-gene-0.9-mRNA-1 16 3587889 306M MD:Z:31A207C66 NM:i:2
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168291265-processed-gene-0.0-mRNA-1 16 3575596 993M MD:Z:979G13 NM:i:1
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168291016-processed-gene-0.3-mRNA-1 0 2982716 348M MD:Z:312T35 NM:i:1
cdhit-output-4_8.iteration.1 0.99 augustus_masked-168291016-processed-gene-0.0-mRNA-1 0 4458474 1125M MD:Z:896C44T183 NM:i:2
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168290589-processed-gene-0.6-mRNA-1 0 3288063 927M MD:Z:269A336C49C175G94 NM:i:4
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168289973-processed-gene-0.0-mRNA-1 16 2943479 1149M MD:Z:169G979 NM:i:1
cdhit-output-4_16.iteration.2 0.99 augustus_masked-168289696-processed-gene-0.5-mRNA-1 0 3968863 381M MD:Z:10T28A215G37T37A49 NM:i:5
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168289354-processed-gene-0.1-mRNA-1 16 3093227 2499M MD:Z:1110G124T9C1T564A32C94A116A63G146A53T176 NM:i:11
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168288986-processed-gene-0.0-mRNA-1 0 3365045 2106M MD:Z:30C6T160C7A100C93G5T62A133G532A296T92A75A27C26A183G25G56A36G143 NM:i:19
cdhit-output-4_8.iteration.1 0.99 augustus_masked-168288874-processed-gene-0.0-mRNA-1 0 4459966 1365M MD:Z:1320C44 NM:i:1
cdhit-output-4_13.iteration.2 0.99 augustus_masked-168287992-processed-gene-0.4-mRNA-1 16 4336547 1395M MD:Z:1395 NM:i:0
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168283965-processed-gene-0.4-mRNA-1 0 3012176 1596M MD:Z:206C830T558 NM:i:2
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168282436-processed-gene-0.12-mRNA-1 0 3957491 1452M MD:Z:1452 NM:i:0
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168281988-processed-gene-0.3-mRNA-1 0 3365018 1836M MD:Z:190C500C244G53G39A360A3A4T22T55G113T116A73G51 NM:i:13
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168280677-processed-gene-1.38-mRNA-1 16 3011518 2031M MD:Z:12AT11A89G13G105T181T72C148G159T96C51T22T22C65A103G1C176T48T77G23A261G46C131C18A20C50C4 NM:i:27
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168279649-processed-gene-0.4-mRNA-1 16 3182959 561M MD:Z:120T393G46 NM:i:2
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168278369-processed-gene-0.0-mRNA-1 16 3269100 2589M MD:Z:1332C1256 NM:i:1
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168276914-processed-gene-0.15-mRNA-1 16 3957204 2775M MD:Z:161C26C4G10G12A2G2096C457 NM:i:7
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168276720-processed-gene-0.8-mRNA-1 0 3011624 3147M MD:Z:3147 NM:i:0
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168276651-processed-gene-0.17-mRNA-1 16 3751080 3369M MD:Z:182A242C347A563T54T83T185T188G76G103G55A194A683G89T263A47 NM:i:15
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168276148-processed-gene-0.0-mRNA-1 16 3275362 456M MD:Z:382T56G16 NM:i:2
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168275313-processed-gene-0.0-mRNA-1 0 3957407 300M MD:Z:288T11 NM:i:1
cdhit-output-4_16.iteration.3 0.99 augustus_masked-168274984-processed-gene-0.0-mRNA-1 0 4299696 627M MD:Z:69G122T132T113C4T182 NM:i:5
cdhit-output-4_13.iteration.2 0.99 augustus_masked-168274548-processed-gene-0.1-mRNA-1 0 4336499 1071M MD:Z:243G97A88T86G158C40A148T114C34T25A28 NM:i:10
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168274512-processed-gene-0.3-mRNA-1 16 2914826 228M MD:Z:228 NM:i:0
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168274156-processed-gene-0.0-mRNA-1 0 2914867 882M MD:Z:505T376 NM:i:1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168273113-processed-gene-0.20-mRNA-1 16 2846499 546M MD:Z:274G43A8T12A21C5C61G63A10A40 NM:i:9
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168272079-processed-gene-0.0-mRNA-1 0 523652 300M MD:Z:300 NM:i:0
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168271880-processed-gene-0.4-mRNA-1 0 2983413 1005M MD:Z:57T215T460T131A138 NM:i:4
cdhit-output-4_18.iteration.3 0.99 augustus_masked-168271849-processed-gene-0.2-mRNA-1 16 4738183 1773M MD:Z:26A100G35C16T23A56A108A53T2T15C9A30T19A133C13T20A72C11G25T82T12GT36G7A6G35C93C1A24G2A6T24A13C30T18T104T15C40C33C9G11G1C1G43G8T9C3T4C7G10G7T3TC12G4C30T10AT27A4A99A24G14A15A7 NM:i:64
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168271154-processed-gene-0.23-mRNA-1 16 3364448 261M MD:Z:261 NM:i:0
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168271154-processed-gene-0.22-mRNA-1 16 3012173 453M MD:Z:353T1G97 NM:i:2
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168270716-processed-gene-0.0-mRNA-1 0 3287523 1251M MD:Z:295C36T363G96T109C46A300 NM:i:6
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168269638-processed-gene-0.2-mRNA-1 16 3183826 1542M MD:Z:1271C127G142 NM:i:2
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168268881-processed-gene-0.2-mRNA-1 16 3288462 2496M MD:Z:157A259A77A50A304G374C162G42T16C18T175G147G37T2A3C109C147C24C375 NM:i:18
cdhit-output-4_17.iteration.3 0.99 augustus_masked-168267442-processed-gene-0.1-mRNA-1 16 3681177 883M MD:Z:40G88A183C256A312 NM:i:4
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168266730-processed-gene-0.3-mRNA-1 16 3364251 297M MD:Z:44T195C51C4 NM:i:3
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168266719-processed-gene-0.3-mRNA-1 0 3364901 1071M MD:Z:323G143C263G24T195T118 NM:i:5
cdhit-output-4_9.iteration.4 0.99 augustus_masked-168265201-processed-gene-0.0-mRNA-1 16 2215490 357M MD:Z:163C39G16A2T106C26 NM:i:5
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168264649-processed-gene-0.1-mRNA-1 16 2915536 2544M MD:Z:2463C80 NM:i:1
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168262818-processed-gene-0.7-mRNA-1 0 3022420 423M MD:Z:314G108 NM:i:1
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168262124-processed-gene-0.2-mRNA-1 16 3364369 1224M MD:Z:615A471C5T9T19T100 NM:i:5
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168262096-processed-gene-0.2-mRNA-1 0 3751724 2451M MD:Z:205T99C58A242A214A135A43A60A133G61C52C89A78A111C857 NM:i:14
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168261703-processed-gene-0.0-mRNA-1 16 2915272 399M MD:Z:211G24C112T49 NM:i:3
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168261449-processed-gene-0.0-mRNA-1 16 3249494 1695M MD:Z:1373A321 NM:i:1
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168260728-processed-gene-0.20-mRNA-1 16 3287670 342M MD:Z:294T47 NM:i:1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168260697-processed-gene-0.0-mRNA-1 0 2914950 894M MD:Z:305A588 NM:i:1
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168260497-processed-gene-0.6-mRNA-1 0 3052575 2772M MD:Z:77C156A145C48C1012A75C541G200T44G55CA227A180 NM:i:12
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168260150-processed-gene-0.3-mRNA-1 0 3495215 336M MD:Z:60G8G50C215 NM:i:3
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168260150-processed-gene-0.1-mRNA-1 0 3052382 384M MD:Z:384 NM:i:0
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168260039-processed-gene-0.9-mRNA-1 16 3260581 1179M MD:Z:396A446G335 NM:i:2
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168259773-processed-gene-0.0-mRNA-1 0 3287863 1428M MD:Z:1428 NM:i:0
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168258495-processed-gene-0.5-mRNA-1 16 3092417 942M MD:Z:372T60G113T90G303 NM:i:4
cdhit-output-4_14.iteration.1 0.99 augustus_masked-168258123-processed-gene-0.2-mRNA-1 16 2943753 1332M MD:Z:870C20T440 NM:i:2
cdhit-output-4_16.iteration.2 0.99 augustus_masked-168257780-processed-gene-0.5-mRNA-1 0 4043735 1752M MD:Z:560A32A278T588C39G250 NM:i:5
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168257583-processed-gene-0.3-mRNA-1 16 3287957 396M MD:Z:396 NM:i:0
cdhit-output-4_17.iteration.1 0.99 augustus_masked-168257069-processed-gene-0.6-mRNA-1 0 2984269 1953M MD:Z:131C191C8T833C786 NM:i:4
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168255453-processed-gene-0.4-mRNA-1 16 3751714 1251M MD:Z:315T617A79G237 NM:i:3
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168255440-processed-gene-0.2-mRNA-1 16 3190907 1158M MD:Z:60T2C2G311C17A579T115A26C38 NM:i:8
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168255265-processed-gene-0.4-mRNA-1 16 3092436 1335M MD:Z:285C748C269T30 NM:i:3
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168255111-processed-gene-0.0-mRNA-1 16 2915074 2478M MD:Z:537C1025A102A136G214C29T429 NM:i:6
cdhit-output-4_16.iteration.1 0.99 augustus_masked-168254906-processed-gene-0.1-mRNA-1 16 3030148 3750M MD:Z:339A265C645C284T11C275C38G77C553T84T708C12T447 NM:i:12
cdhit-output-4_14.iteration.3 0.99 augustus_masked-168254863-processed-gene-0.1-mRNA-1 16 3702500 333M MD:Z:126A83T82G22A16 NM:i:4
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168254804-processed-gene-0.7-mRNA-1 16 3260959 1296M MD:Z:1296 NM:i:0
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168254730-processed-gene-0.12-mRNA-1 16 1710362 348M MD:Z:81C266 NM:i:1
cdhit-output-4_10.iteration.1 0.99 augustus_masked-168254478-processed-gene-0.0-mRNA-1 16 2915523 3459M MD:Z:182C342T314C25A175G74G725A331C107T218C217T89T41C174T19T42T23T1C288T53 NM:i:19
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168254101-processed-gene-0.5-mRNA-1 0 3493328 1395M MD:Z:230G1164 NM:i:1
cdhit-output-4_19.iteration.1 0.99 augustus_masked-168253947-processed-gene-0.4-mRNA-1 16 831963 357M MD:Z:104A14G237 NM:i:2
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168253753-processed-gene-0.0-mRNA-1 16 3285770 1821M MD:Z:420T354T565G285T31T82TG77 NM:i:7
cdhit-output-4_11.iteration.1 0.99 augustus_masked-168253612-processed-gene-0.0-mRNA-1 16 3288452 1830M MD:Z:1588T36A132A71 NM:i:3
cdhit-output-4_13.iteration.1 0.99 augustus_masked-168253454-processed-gene-0.7-mRNA-1 0 3957547 282M MD:Z:282 NM:i:0
cdhit-output-4_9.iteration.1 0.99 augustus_masked-168253220-processed-gene-0.1-mRNA-1 0 3260106 444M MD:Z:86G357 NM:i:1
cdhit-output-4_15.iteration.1 0.99 augustus_masked-168252929-processed-gene-0.3-mRNA-1 0 3575430 1173M MD:Z:153C172T846 NM:i:2
cdhit-output-4_12.iteration.1 0.99 augustus_masked-168252839-processed-gene-0.7-mRNA-1 16 3364936 690M MD:Z:16GT15G5AG26AC2T5C1AC5T21C1T11T28AC9C2T7A19G4C11C8T16G12C11GG8T7T2T15T3C1A14G4G45A12GA20T2T4C7G2G7C1C1T6G50A2A2T1G4A35A1AA5A61GGA2A10CG4A11T14A9G10G5 NM:i:68
cdhit-output-4_18.iteration.1 0.99 augustus_masked-168252781-processed-gene-0.15-mRNA-1 0 3751184 423M MD:Z:423 NM:i:0
